,market,sid,year,season,month,price,share,ave
6462,上市,2404,2020,Q2,6,10649373986,50067338,212
6463,上市,2404,2020,Q3,7,9211538101,43549379,211
6464,上市,2404,2020,Q3,8,7532329291,36233574,207
6465,上市,2404,2020,Q3,9,4219255057,21170149,199
6466,上市,2404,2020,Q4,10,2644650556,13219709,200
6467,上市,2404,2020,Q4,11,7532608348,35004759,215
6468,上市,2404,2020,Q4,12,5640192861,25715356,219
6469,上市,2404,2021,Q1,1,11936416113,50163875,237
6470,上市,2404,2021,Q1,2,3511374894,14579942,240
6471,上市,2404,2021,Q1,3,7012193995,29395282,238
6472,上市,2404,2021,Q2,4,10634938883,41379722,257
6473,上市,2404,2021,Q2,5,6885575822,30490303,225
6474,上市,2404,2021,Q2,6,8075319180,35186898,229
6475,上市,2404,2021,Q3,7,4559317061,22160412,205
6476,上市,2404,2021,Q3,8,4018205428,20564040,195
6477,上市,2404,2021,Q3,9,2403064388,13336195,180
6478,上市,2404,2021,Q4,10,1841853351,10278196,179
6479,上市,2404,2021,Q4,11,2473954365,13342371,185
6480,上市,2404,2021,Q4,12,4662877514,26825382,173
6481,上市,2404,2022,Q1,1,2779241293,15147877,183
6482,上市,2404,2022,Q1,2,1129253372,6361947,177
6483,上市,2404,2022,Q1,3,4107138678,21606832,190
6484,上市,2404,2022,Q2,4,2433793636,13381735,181
6485,上市,2404,2022,Q2,5,986652046,5577150,176
6486,上市,2404,2022,Q2,6,2978466595,17175073,173
6487,上市,2404,2022,Q3,7,1979545947,13878405,142
6488,上市,2404,2022,Q3,8,1003915789,6406478,156
6489,上市,2404,2022,Q3,9,3258261271,19268520,169
6490,上市,2404,2022,Q4,10,1403923438,9665406,145
6491,上市,2404,2022,Q4,11,2237013388,13242409,168
6492,上市,2404,2022,Q4,12,3674534582,19909556,184
6493,上市,2404,2023,Q1,1,3039867057,15421294,197
6494,上市,2404,2023,Q1,2,4337724146,20079614,216
6495,上市,2404,2023,Q1,3,9054011630,41051183,220
6496,上市,2404,2023,Q2,4,4241054709,19849675,213
6497,上市,2428,2006,Q1,1,1413187237,54536814,25
6498,上市,2428,2006,Q1,2,469356913,20124088,23
6499,上市,2428,2006,Q1,3,1103528791,42281825,26
6500,上市,2428,2006,Q2,4,892386781,34428705,25
6501,上市,2428,2006,Q2,5,740191630,28539369,25
6502,上市,2428,2006,Q2,6,239812817,11227574,21
6503,上市,2428,2006,Q3,7,228254157,10488151,21
6504,上市,2428,2006,Q3,8,560266427,23898833,23
6505,上市,2428,2006,Q3,9,495029849,20241448,24
6506,上市,2428,2006,Q4,10,729014179,28384010,25
6507,上市,2428,2006,Q4,11,834402847,32672152,25
6508,上市,2428,2006,Q4,12,1367653117,50583853,27
6509,上市,2428,2007,Q1,1,807322684,29832012,27
6510,上市,2428,2007,Q1,2,213247355,7967519,26
6511,上市,2428,2007,Q1,3,2618225497,80320348,32
6512,上市,2428,2007,Q2,4,852472467,25316726,33
6513,上市,2428,2007,Q2,5,515068774,16077289,32
6514,上市,2428,2007,Q2,6,3740287893,95014617,39
6515,上市,2428,2007,Q3,7,2946084308,65466438,45
6516,上市,2428,2007,Q3,8,3455611432,73988468,46
6517,上市,2428,2007,Q3,9,1445752150,32454897,44
6518,上市,2428,2007,Q4,10,753037139,17490321,43
6519,上市,2428,2007,Q4,11,498849567,14304869,34
6520,上市,2428,2007,Q4,12,343604076,11690985,29
6521,上市,2428,2008,Q1,1,210130017,8042048,26
6522,上市,2428,2008,Q1,2,247569290,9097102,27
6523,上市,2428,2008,Q1,3,161110678,5842547,27
6524,上市,2428,2008,Q2,4,333462785,11688683,28
6525,上市,2428,2008,Q2,5,564335231,19739532,28
6526,上市,2428,2008,Q2,6,266396164,9913700,26
6527,上市,2428,2008,Q3,7,146795092,7394742,19
6528,上市,2428,2008,Q3,8,210099454,9911815,21
6529,上市,2428,2008,Q3,9,140143698,7420078,18
6530,上市,2428,2008,Q4,10,81339504,5412460,15
6531,上市,2428,2008,Q4,11,46632283,3616777,12
6532,上市,2428,2008,Q4,12,37293107,3024034,12
6533,上市,2428,2009,Q1,1,22544104,1824012,12
6534,上市,2428,2009,Q1,2,97639259,6991204,13
6535,上市,2428,2009,Q1,3,186835294,12018735,15
6536,上市,2428,2009,Q2,4,249635088,14554453,17
6537,上市,2428,2009,Q2,5,499642977,23982153,20
6538,上市,2428,2009,Q2,6,157640883,7830010,20
6539,上市,2428,2009,Q3,7,698908063,28074304,24
6540,上市,2428,2009,Q3,8,878245721,28552278,30
6541,上市,2428,2009,Q3,9,2753911551,67736104,40
6542,上市,2428,2009,Q4,10,4681290517,93319190,50
6543,上市,2428,2009,Q4,11,2992825009,56097356,53
6544,上市,2428,2009,Q4,12,3929827413,66326893,59
6545,上市,2428,2010,Q1,1,1954860217,33230584,58
6546,上市,2428,2010,Q1,2,782099188,14252746,54
6547,上市,2428,2010,Q1,3,1526844395,27635704,55
6548,上市,2428,2010,Q2,4,1985722003,35065740,56
6549,上市,2428,2010,Q2,5,947525441,19516566,48
6550,上市,2428,2010,Q2,6,527444437,11024750,47
6551,上市,2428,2010,Q3,7,477477167,10133103,47
6552,上市,2428,2010,Q3,8,1751641073,33510178,52
6553,上市,2428,2010,Q3,9,326838273,6725107,48
6554,上市,2428,2010,Q4,10,287435325,6035592,47
6555,上市,2428,2010,Q4,11,181011673,4005739,45
6556,上市,2428,2010,Q4,12,382211191,8082740,47
6557,上市,2428,2011,Q1,1,266901000,5761026,46
6558,上市,2428,2011,Q1,2,377948668,8117774,46
6559,上市,2428,2011,Q1,3,1943919199,39025959,49
6560,上市,2428,2011,Q2,4,657602523,13421796,48
6561,上市,2428,2011,Q2,5,540681851,11976236,45
6562,上市,2428,2011,Q2,6,268281087,6189743,43
6563,上市,2428,2011,Q3,7,415323570,10457606,39
6564,上市,2428,2011,Q3,8,537862887,17314487,31
6565,上市,2428,2011,Q3,9,238661164,9181963,25
6566,上市,2428,2011,Q4,10,213478975,7975605,26
6567,上市,2428,2011,Q4,11,212180059,7815171,27
6568,上市,2428,2011,Q4,12,215805033,8441386,25
6569,上市,2428,2012,Q1,1,212698699,7754322,27
6570,上市,2428,2012,Q1,2,536890112,17217247,31
6571,上市,2428,2012,Q1,3,335364509,10515825,31
6572,上市,2428,2012,Q2,4,177366310,6162703,28
6573,上市,2428,2012,Q2,5,216958673,7499036,28
6574,上市,2428,2012,Q2,6,148044907,5421053,27
6575,上市,2428,2012,Q3,7,168119610,6460943,26
6576,上市,2428,2012,Q3,8,506673934,16892694,29
6577,上市,2428,2012,Q3,9,289976011,9767196,29
6578,上市,2428,2012,Q4,10,152538472,5518365,27
6579,上市,2428,2012,Q4,11,151750487,5501640,27
6580,上市,2428,2012,Q4,12,179530802,6313153,28
6581,上市,2428,2013,Q1,1,239060833,8283505,28
6582,上市,2428,2013,Q1,2,443932962,14089914,31
6583,上市,2428,2013,Q1,3,323452189,9972846,32
6584,上市,2428,2013,Q2,4,187726122,6035241,31
6585,上市,2428,2013,Q2,5,126468263,4040644,31
6586,上市,2428,2013,Q2,6,369330932,11365244,32
6587,上市,2428,2013,Q3,7,182711953,5713319,31
6588,上市,2428,2013,Q3,8,577271823,16484376,35
6589,上市,2428,2013,Q3,9,450506575,13059759,34
6590,上市,2428,2013,Q4,10,268507997,7769505,34
6591,上市,2428,2013,Q4,11,357174134,10086771,35
6592,上市,2428,2013,Q4,12,526721452,13383872,39
6593,上市,2428,2014,Q1,1,560452426,13278314,42
6594,上市,2428,2014,Q1,2,293168461,7194381,40
6595,上市,2428,2014,Q1,3,992796801,22316008,44
6596,上市,2428,2014,Q2,4,1217051297,24485686,49
6597,上市,2428,2014,Q2,5,1069217603,20376147,52
6598,上市,2428,2014,Q2,6,747668952,14249773,52
6599,上市,2428,2014,Q3,7,471290512,9420878,50
6600,上市,2428,2014,Q3,8,439577879,9427133,46
6601,上市,2428,2014,Q3,9,260187954,5612527,46
6602,上市,2428,2014,Q4,10,235858396,5562217,42
6603,上市,2428,2014,Q4,11,193957623,4387499,44
6604,上市,2428,2014,Q4,12,166117181,3650645,45
6605,上市,2428,2015,Q1,1,191669549,4245318,45
6606,上市,2428,2015,Q1,2,162840144,3505020,46
6607,上市,2428,2015,Q1,3,539601296,11444014,47
6608,上市,2428,2015,Q2,4,246143936,5585407,44
6609,上市,2428,2015,Q2,5,195492507,4573907,42
6610,上市,2428,2015,Q2,6,186330129,4372579,42
6611,上市,2428,2015,Q3,7,348231753,8029393,43
6612,上市,2428,2015,Q3,8,216970370,5504160,39
6613,上市,2428,2015,Q3,9,228856335,5735158,39
6614,上市,2428,2015,Q4,10,256828410,5960512,43
6615,上市,2428,2015,Q4,11,875453628,18214478,48
6616,上市,2428,2015,Q4,12,1324596885,24649478,53
6617,上市,2428,2016,Q1,1,332096163,6686285,49
6618,上市,2428,2016,Q1,2,540981903,9971334,54
6619,上市,2428,2016,Q1,3,829540875,14975169,55
6620,上市,2428,2016,Q2,4,366255613,7079110,51
6621,上市,2428,2016,Q2,5,334483186,6825220,49
6622,上市,2428,2016,Q2,6,863905137,17315971,49
6623,上市,2428,2016,Q3,7,800798369,15628427,51
6624,上市,2428,2016,Q3,8,2357338683,41745215,56
6625,上市,2428,2016,Q3,9,1477311787,23720281,62
6626,上市,2428,2016,Q4,10,1755674574,26943672,65
6627,上市,2428,2016,Q4,11,1287426940,21049584,61
6628,上市,2428,2016,Q4,12,1032275417,16318987,63
6629,上市,2428,2017,Q1,1,1131130369,16988748,66
6630,上市,2428,2017,Q1,2,1391885131,20079038,69
6631,上市,2428,2017,Q1,3,1074359531,15656101,68
6632,上市,2428,2017,Q2,4,680301760,10246813,66
6633,上市,2428,2017,Q2,5,5582414089,68401115,81
6634,上市,2428,2017,Q2,6,3389762703,39195956,86
6635,上市,2428,2017,Q3,7,3238521931,35235825,91
6636,上市,2428,2017,Q3,8,3590180287,36740504,97
6637,上市,2428,2017,Q3,9,1688589809,17498275,96
6638,上市,2428,2017,Q4,10,989877328,10601399,93
6639,上市,2428,2017,Q4,11,1286486216,14114767,91
6640,上市,2428,2017,Q4,12,707862172,8402312,84
6641,上市,2428,2018,Q1,1,691586880,8030663,86
6642,上市,2428,2018,Q1,2,273522634,3335706,81
6643,上市,2428,2018,Q1,3,1269964889,14487491,87
6644,上市,2428,2018,Q2,4,1471754062,16126134,91
6645,上市,2428,2018,Q2,5,2021725254,23554533,85
6646,上市,2428,2018,Q2,6,2078364195,22280452,93
6647,上市,2428,2018,Q3,7,634142247,7217791,87
6648,上市,2428,2018,Q3,8,744265554,8726842,85
6649,上市,2428,2018,Q3,9,464206827,5415777,85
6650,上市,2428,2018,Q4,10,522949994,7675708,68
6651,上市,2428,2018,Q4,11,974293299,12982090,75
6652,上市,2428,2018,Q4,12,678700903,8386809,80
6653,上市,2428,2019,Q1,1,231619310,2992620,77
6654,上市,2428,2019,Q1,2,535869426,6328627,84
6655,上市,2428,2019,Q1,3,748781848,8645611,86
6656,上市,2428,2019,Q2,4,444172209,5244623,84
6657,上市,2428,2019,Q2,5,455417988,5606940,81
6658,上市,2428,2019,Q2,6,222715645,2801990,79
6659,上市,2428,2019,Q3,7,214372304,2649741,80
6660,上市,2428,2019,Q3,8,425553385,5349988,79
6661,上市,2428,2019,Q3,9,438983554,5317527,82
6662,上市,2428,2019,Q4,10,559865768,6757609,82
6663,上市,2428,2019,Q4,11,1761775982,20002611,88
6664,上市,2428,2019,Q4,12,1968800430,20759762,94
6665,上市,2428,2020,Q1,1,1116553945,11708777,95
6666,上市,2428,2020,Q1,2,820307771,9331044,87
6667,上市,2428,2020,Q1,3,1087075192,14644130,74
6668,上市,2428,2020,Q2,4,879933367,11114632,79
6669,上市,2428,2020,Q2,5,977206719,11279972,86
6670,上市,2428,2020,Q2,6,1109124419,12290380,90
6671,上市,2428,2020,Q3,7,2261233297,22867262,98
6672,上市,2428,2020,Q3,8,3939236246,34615225,113
6673,上市,2428,2020,Q3,9,1407714260,13007363,108
6674,上市,2428,2020,Q4,10,992346854,9123886,108
6675,上市,2428,2020,Q4,11,6982491580,52014444,134
6676,上市,2428,2020,Q4,12,5728027101,37449768,152
6677,上市,2428,2021,Q1,1,7334092373,40671036,180
6678,上市,2428,2021,Q1,2,3568332089,18055390,197
6679,上市,2428,2021,Q1,3,3992839524,20928116,190
6680,上市,2428,2021,Q2,4,2503210674,13264557,188
6681,上市,2428,2021,Q2,5,2180221186,13698013,159
6682,上市,2428,2021,Q2,6,3991967704,21983635,181
6683,上市,2428,2021,Q3,7,8909293301,39442387,225
6684,上市,2428,2021,Q3,8,2662805814,12785816,208
6685,上市,2428,2021,Q3,9,962822685,5346853,180
6686,上市,2428,2021,Q4,10,1082113001,6544362,165
6687,上市,2428,2021,Q4,11,3232484196,19527575,165
6688,上市,2428,2021,Q4,12,1020256685,6638262,153
6689,上市,2428,2022,Q1,1,646018381,4257658,151
6690,上市,2428,2022,Q1,2,405658566,2744467,147
6691,上市,2428,2022,Q1,3,977446717,7165517,136
6692,上市,2428,2022,Q2,4,641725349,4657123,137
6693,上市,2428,2022,Q2,5,3144468110,23911754,131
6694,上市,2428,2022,Q2,6,1870740527,13768189,135
6695,上市,2428,2022,Q3,7,1632997731,12348001,132
6696,上市,2428,2022,Q3,8,1403973295,9945659,141
6697,上市,2428,2022,Q3,9,963514555,7238519,133
6698,上市,2428,2022,Q4,10,914090942,8048947,113
6699,上市,2428,2022,Q4,11,674096413,5652004,119
6700,上市,2428,2022,Q4,12,812164691,6632647,122
6701,上市,2428,2023,Q1,1,3146817111,22346712,140
6702,上市,2428,2023,Q1,2,1243548576,8468551,146
6703,上市,2428,2023,Q1,3,2817906993,18786219,149
6704,上市,2428,2023,Q2,4,2644911360,16682238,158
6705,上市,2436,2006,Q1,1,1243642404,82217687,15
6706,上市,2436,2006,Q1,2,325612000,25538997,12
6707,上市,2436,2006,Q1,3,340587462,27531189,12
6708,上市,2436,2006,Q2,4,1078031555,79138311,13
6709,上市,2436,2006,Q2,5,683094220,51006730,13
6710,上市,2436,2006,Q2,6,201324651,17979760,11
6711,上市,2436,2006,Q3,7,231623321,20728720,11
6712,上市,2436,2006,Q3,8,264180812,23761886,11
6713,上市,2436,2006,Q3,9,391149326,35437754,11
6714,上市,2436,2006,Q4,10,394406093,33981457,11
6715,上市,2436,2006,Q4,11,1726104650,123275073,14
6716,上市,2436,2006,Q4,12,2209932555,141366627,15
6717,上市,2436,2007,Q1,1,6853157799,327603325,20
6718,上市,2436,2007,Q1,2,3232816404,146430039,22
6719,上市,2436,2007,Q1,3,7984051376,320670778,24
6720,上市,2436,2007,Q2,4,4603194775,176664305,26
6721,上市,2436,2007,Q2,5,3095106831,124468961,24
6722,上市,2436,2007,Q2,6,18037968704,468747702,38
6723,上市,2436,2007,Q3,7,21950043594,441751368,49
6724,上市,2436,2007,Q3,8,14020741905,301894718,46
6725,上市,2436,2007,Q3,9,8144581270,182732330,44
6726,上市,2436,2007,Q4,10,3883997881,93151096,41
6727,上市,2436,2007,Q4,11,7617504724,216010009,35
6728,上市,2436,2007,Q4,12,6113116281,171656513,35
6729,上市,2436,2008,Q1,1,5044812634,152965151,32
6730,上市,2436,2008,Q1,2,2315743828,85034884,27
6731,上市,2436,2008,Q1,3,4011759884,132283598,30
6732,上市,2436,2008,Q2,4,3743776092,111769343,33
6733,上市,2436,2008,Q2,5,5995451647,170620093,35
6734,上市,2436,2008,Q2,6,1490325391,52310462,28
6735,上市,2436,2008,Q3,7,2497726860,104545749,23
6736,上市,2436,2008,Q3,8,3663399999,138623325,26
6737,上市,2436,2008,Q3,9,1525229667,79295831,19
6738,上市,2436,2008,Q4,10,1310843854,77476636,16
6739,上市,2436,2008,Q4,11,1276572087,95045206,13
6740,上市,2436,2008,Q4,12,1791343402,146797733,12
6741,上市,2436,2009,Q1,1,935031671,71275873,13
6742,上市,2436,2009,Q1,2,1803400118,130306937,13
6743,上市,2436,2009,Q1,3,4575647268,261670764,17
6744,上市,2436,2009,Q2,4,3031792464,163944299,18
6745,上市,2436,2009,Q2,5,7612825130,336147263,22
6746,上市,2436,2009,Q2,6,3359934289,144748707,23
6747,上市,2436,2009,Q3,7,5468387234,213102173,25
6748,上市,2436,2009,Q3,8,2503621315,98368976,25
6749,上市,2436,2009,Q3,9,2411695679,96048524,25
6750,上市,2436,2009,Q4,10,5205563848,191639306,27
6751,上市,2436,2009,Q4,11,5228089431,187523590,27
6752,上市,2436,2009,Q4,12,7001267728,235615309,29
6753,上市,2436,2010,Q1,1,3657212324,122580219,29
6754,上市,2436,2010,Q1,2,781693987,31862126,24
6755,上市,2436,2010,Q1,3,2035873594,75872308,26
6756,上市,2436,2010,Q2,4,1284355207,47680757,26
6757,上市,2436,2010,Q2,5,821923060,35483191,23
6758,上市,2436,2010,Q2,6,547734215,23788366,23
6759,上市,2436,2010,Q3,7,739808368,32699546,22
6760,上市,2436,2010,Q3,8,2255427058,92338241,24
6761,上市,2436,2010,Q3,9,6314176220,230275590,27
6762,上市,2436,2010,Q4,10,2108963485,78666943,26
6763,上市,2436,2010,Q4,11,1886354273,72889125,25
6764,上市,2436,2010,Q4,12,1752182837,66382909,26
6765,上市,2436,2011,Q1,1,1120235701,44059565,25
6766,上市,2436,2011,Q1,2,662658736,27529875,24
6767,上市,2436,2011,Q1,3,909322309,40320015,22
6768,上市,2436,2011,Q2,4,404456220,19346970,20
6769,上市,2436,2011,Q2,5,695950796,32415507,21
6770,上市,2436,2011,Q2,6,439777655,22738686,19
6771,上市,2436,2011,Q3,7,896268753,51680161,17
6772,上市,2436,2011,Q3,8,1240861785,71262147,17
6773,上市,2436,2011,Q3,9,798271726,46074653,17
6774,上市,2436,2011,Q4,10,1407065931,75681187,18
6775,上市,2436,2011,Q4,11,1049204290,59245215,17
6776,上市,2436,2011,Q4,12,291760055,21237363,13
6777,上市,2436,2012,Q1,1,333509110,23526671,14
6778,上市,2436,2012,Q1,2,1035101500,61787531,16
6779,上市,2436,2012,Q1,3,1053788944,62292354,16
6780,上市,2436,2012,Q2,4,267395605,18705798,14
6781,上市,2436,2012,Q2,5,245421425,17958226,13
6782,上市,2436,2012,Q2,6,235335829,18095397,13
6783,上市,2436,2012,Q3,7,162057061,12951165,12
6784,上市,2436,2012,Q3,8,273351703,22385830,12
6785,上市,2436,2012,Q3,9,323232123,24706961,13
6786,上市,2436,2012,Q4,10,217864997,17930380,12
6787,上市,2436,2012,Q4,11,122062062,11584201,10
6788,上市,2436,2012,Q4,12,205919452,17803352,11
6789,上市,2436,2013,Q1,1,1388571985,101763277,13
6790,上市,2436,2013,Q1,2,1141821304,74470772,15
6791,上市,2436,2013,Q1,3,517774294,35724775,14
6792,上市,2436,2013,Q2,4,426391585,31344000,13
6793,上市,2436,2013,Q2,5,1223827239,79857940,15
6794,上市,2436,2013,Q2,6,694830676,43227932,16
6795,上市,2436,2013,Q3,7,1273085442,75401656,16
6796,上市,2436,2013,Q3,8,2654668486,135766185,19
6797,上市,2436,2013,Q3,9,4361182777,171882472,25
6798,上市,2436,2013,Q4,10,1426032914,54350639,26
6799,上市,2436,2013,Q4,11,1651501761,68560511,24
6800,上市,2436,2013,Q4,12,2100852307,78259966,26
6801,上市,2436,2014,Q1,1,3835388172,142011031,27
6802,上市,2436,2014,Q1,2,6596042029,195549418,33
6803,上市,2436,2014,Q1,3,3449707749,100213957,34
6804,上市,2436,2014,Q2,4,3263164813,107206909,30
6805,上市,2436,2014,Q2,5,3627562396,118790515,30
6806,上市,2436,2014,Q2,6,4109047982,120914577,33
6807,上市,2436,2014,Q3,7,4848311527,137436744,35
6808,上市,2436,2014,Q3,8,2154997279,65787074,32
6809,上市,2436,2014,Q3,9,6903185109,196412565,35
6810,上市,2436,2014,Q4,10,3215443564,105847226,30
6811,上市,2436,2014,Q4,11,1963105118,72089231,27
6812,上市,2436,2014,Q4,12,4219504838,136663899,30
6813,上市,2436,2015,Q1,1,2735926913,82845246,33
6814,上市,2436,2015,Q1,2,2016963168,59869795,33
6815,上市,2436,2015,Q1,3,3573429100,104492983,34
6816,上市,2436,2015,Q2,4,2095486695,68136959,30
6817,上市,2436,2015,Q2,5,1246780008,44760814,27
6818,上市,2436,2015,Q2,6,1408750514,52162027,27
6819,上市,2436,2015,Q3,7,1278316198,55978551,22
6820,上市,2436,2015,Q3,8,726000802,46610565,15
6821,上市,2436,2015,Q3,9,831599569,47805103,17
6822,上市,2436,2015,Q4,10,1331401934,68504253,19
6823,上市,2436,2015,Q4,11,1047275218,54389880,19
6824,上市,2436,2015,Q4,12,2173070803,103241123,21
6825,上市,2436,2016,Q1,1,632049223,34193181,18
6826,上市,2436,2016,Q1,2,806686600,38414834,20
6827,上市,2436,2016,Q1,3,2822551618,120928368,23
6828,上市,2436,2016,Q2,4,1180224989,51078759,23
6829,上市,2436,2016,Q2,5,956753471,45781977,20
6830,上市,2436,2016,Q2,6,1003216493,46202013,21
6831,上市,2436,2016,Q3,7,1027530254,46795752,21
6832,上市,2436,2016,Q3,8,2189675588,92715925,23
6833,上市,2436,2016,Q3,9,871977764,36556490,23
6834,上市,2436,2016,Q4,10,866167054,36620007,23
6835,上市,2436,2016,Q4,11,525847965,25581651,20
6836,上市,2436,2016,Q4,12,422975439,19928891,21
6837,上市,2436,2017,Q1,1,454950687,20617943,22
6838,上市,2436,2017,Q1,2,1071303297,45349304,23
6839,上市,2436,2017,Q1,3,1330386827,55301603,24
6840,上市,2436,2017,Q2,4,4780766413,172434093,27
6841,上市,2436,2017,Q2,5,4250762849,145157919,29
6842,上市,2436,2017,Q2,6,1952021007,68489959,28
6843,上市,2436,2017,Q3,7,2243079815,76920213,29
6844,上市,2436,2017,Q3,8,1752021443,62618073,27
6845,上市,2436,2017,Q3,9,1542351252,54896092,28
6846,上市,2436,2017,Q4,10,5606221912,180639180,31
6847,上市,2436,2017,Q4,11,3391079933,108520948,31
6848,上市,2436,2017,Q4,12,1195627377,40204410,29
6849,上市,2436,2018,Q1,1,1328768721,43465089,30
6850,上市,2436,2018,Q1,2,471394801,16935969,27
6851,上市,2436,2018,Q1,3,717443266,25278705,28
6852,上市,2436,2018,Q2,4,355344872,13213259,26
6853,上市,2436,2018,Q2,5,370111574,13932145,26
6854,上市,2436,2018,Q2,6,1224658271,42588571,28
6855,上市,2436,2018,Q3,7,383362404,14158914,27
6856,上市,2436,2018,Q3,8,957415018,34196471,27
6857,上市,2436,2018,Q3,9,570275453,20012989,28
6858,上市,2436,2018,Q4,10,389893375,16109935,24
6859,上市,2436,2018,Q4,11,330261937,13966259,23
6860,上市,2436,2018,Q4,12,326453755,13118230,24
6861,上市,2436,2019,Q1,1,285870141,11977056,23
6862,上市,2436,2019,Q1,2,336693112,13368969,25
6863,上市,2436,2019,Q1,3,188244894,7577100,24
6864,上市,2436,2019,Q2,4,939954189,35554751,26
6865,上市,2436,2019,Q2,5,329750147,13118814,25
6866,上市,2436,2019,Q2,6,266081734,10278046,25
6867,上市,2436,2019,Q3,7,682719182,25203063,27
6868,上市,2436,2019,Q3,8,919617601,33529630,27
6869,上市,2436,2019,Q3,9,852357867,30499123,27
6870,上市,2436,2019,Q4,10,366716511,13462934,27
6871,上市,2436,2019,Q4,11,323754093,12075450,26
6872,上市,2436,2019,Q4,12,606822312,22532671,26
6873,上市,2436,2020,Q1,1,180294062,7068659,25
6874,上市,2436,2020,Q1,2,147012119,6484461,22
6875,上市,2436,2020,Q1,3,1154897298,50297052,22
6876,上市,2436,2020,Q2,4,1626351196,64944244,25
6877,上市,2436,2020,Q2,5,939574340,35590206,26
6878,上市,2436,2020,Q2,6,1647132180,59129594,27
6879,上市,2436,2020,Q3,7,3892392974,127977594,30
6880,上市,2436,2020,Q3,8,1704393491,57386293,29
6881,上市,2436,2020,Q3,9,2261464792,72759319,31
6882,上市,2436,2020,Q4,10,2413110239,74249014,32
6883,上市,2436,2020,Q4,11,2568305101,78857807,32
6884,上市,2436,2020,Q4,12,26882262332,585920843,45
6885,上市,2436,2021,Q1,1,18472582044,368079968,50
6886,上市,2436,2021,Q1,2,3362687782,73053922,46
6887,上市,2436,2021,Q1,3,13947221635,267286308,52
6888,上市,2436,2021,Q2,4,45066172218,609862485,73
6889,上市,2436,2021,Q2,5,33825802834,517783930,65
6890,上市,2436,2021,Q2,6,22730842685,307796550,73
6891,上市,2436,2021,Q3,7,43357710667,514951501,84
6892,上市,2436,2021,Q3,8,9842437557,131700749,74
6893,上市,2436,2021,Q3,9,50764474495,599200639,84
6894,上市,2436,2021,Q4,10,29825619475,372355085,80
6895,上市,2436,2021,Q4,11,63831588891,655924001,97
6896,上市,2436,2021,Q4,12,33930055684,349364784,97
6897,上市,2436,2022,Q1,1,7730094221,86780676,89
6898,上市,2436,2022,Q1,2,13206225596,142076634,92
6899,上市,2436,2022,Q1,3,10179348017,114012813,89
6900,上市,2436,2022,Q2,4,4591748648,60475673,75
6901,上市,2436,2022,Q2,5,4040576784,59422815,67
6902,上市,2436,2022,Q2,6,3594959802,56556168,63
6903,上市,2436,2022,Q3,7,2641174689,48829034,54
6904,上市,2436,2022,Q3,8,3084670834,55732791,55
6905,上市,2436,2022,Q3,9,1617013537,35058249,46
6906,上市,2436,2022,Q4,10,2536126208,60669671,41
6907,上市,2436,2022,Q4,11,2923287035,65609587,44
6908,上市,2436,2022,Q4,12,1338482570,28968219,46
6909,上市,2436,2023,Q1,1,1244399273,27007416,46
6910,上市,2436,2023,Q1,2,2714330503,54318901,49
6911,上市,2436,2023,Q1,3,2178317775,42336089,51
6912,上市,2436,2023,Q2,4,2755929716,51683133,53
6913,上市,2449,2006,Q1,1,17011692807,525575795,32
6914,上市,2449,2006,Q1,2,10599438666,365497531,29
6915,上市,2449,2006,Q1,3,16153257668,525510991,30
6916,上市,2449,2006,Q2,4,21293858451,606357898,35
6917,上市,2449,2006,Q2,5,16716781404,486559156,34
6918,上市,2449,2006,Q2,6,11213786848,400866974,27
6919,上市,2449,2006,Q3,7,6939269587,276155530,25
6920,上市,2449,2006,Q3,8,9419159797,387411177,24
6921,上市,2449,2006,Q3,9,6830269896,275595678,24
6922,上市,2449,2006,Q4,10,5252808459,215673333,24
6923,上市,2449,2006,Q4,11,13296727447,509054688,26
6924,上市,2449,2006,Q4,12,6370272015,239168372,26
6925,上市,2449,2007,Q1,1,8436385458,310190270,27
6926,上市,2449,2007,Q1,2,3234042541,126479499,25
6927,上市,2449,2007,Q1,3,9413925917,341259224,27
6928,上市,2449,2007,Q2,4,6126066403,224926993,27
6929,上市,2449,2007,Q2,5,6107524870,225198741,27
6930,上市,2449,2007,Q2,6,10210220128,357869389,28
6931,上市,2449,2007,Q3,7,12143338208,439615722,27
6932,上市,2449,2007,Q3,8,6374600350,298664220,21
6933,上市,2449,2007,Q3,9,4095838818,193715283,21
6934,上市,2449,2007,Q4,10,6778506337,316223533,21
6935,上市,2449,2007,Q4,11,3193189808,166773291,19
6936,上市,2449,2007,Q4,12,5697209897,383395813,14
6937,上市,2449,2008,Q1,1,3451778822,233264637,14
6938,上市,2449,2008,Q1,2,2481569805,168623348,14
6939,上市,2449,2008,Q1,3,2973194253,194551533,15
6940,上市,2449,2008,Q2,4,3987448757,238501690,16
6941,上市,2449,2008,Q2,5,3363173289,194302798,17
6942,上市,2449,2008,Q2,6,1944466961,133557969,14
6943,上市,2449,2008,Q3,7,3146137829,223926558,14
6944,上市,2449,2008,Q3,8,2281022072,161898070,14
6945,上市,2449,2008,Q3,9,1928113583,170082853,11
6946,上市,2449,2008,Q4,10,1091966862,119501607,9
6947,上市,2449,2008,Q4,11,673673759,93223788,7
6948,上市,2449,2008,Q4,12,1068958617,149309926,7
6949,上市,2449,2009,Q1,1,533006124,75635002,7
6950,上市,2449,2009,Q1,2,2244962800,313186199,7
