,有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註,sid
1645,8277　商丞,TW0008277005,2004/12/27,上櫃,半導體,ESVUFR,,8277
1646,8279　生展,TW0008279001,2016/09/26,上櫃,生技醫療,ESVUFR,,8279
1647,8284　三竹,TW0008284001,2020/05/18,上櫃,資訊服務,ESVUFR,,8284
1648,8289　泰藝,TW0008289000,2008/04/24,上櫃,電子零組件,ESVUFR,,8289
1649,8291　尚茂,TW0008291006,2011/11/29,上櫃,電子零組件,ESVUFR,,8291
1650,8299　群聯,TW0008299009,2004/12/06,上櫃,半導體,ESVUFR,,8299
1651,8341　日友,TW0008341009,2015/03/23,上市,其他,ESVUFR,,8341
1652,8342　益張,TW0008342007,2017/11/23,上櫃,其他,ESVUFR,,8342
1653,8349　恒耀,TW0008349002,2006/03/10,上櫃,鋼鐵,ESVUFR,,8349
1654,8354　冠好,TW0008354002,2004/04/15,上櫃,其他,ESVUFR,,8354
1655,8358　金居,TW0008358003,2010/09/27,上櫃,電子零組件,ESVUFR,,8358
1656,8367　建新國際,TW0008367004,2018/09/12,上市,航運,ESVUFR,,8367
1657,8374　羅昇,TW0008374000,2008/12/25,上市,電機機械,ESVUFR,,8374
1658,8383　千附,TW0008383001,2004/09/10,上櫃,其他電子,ESVUFR,,8383
1659,8390　金益鼎,TW0008390006,2008/05/21,上櫃,其他,ESVUFR,,8390
1660,8401　白紗科,TW0008401001,2010/03/29,上櫃,其他,ESVUFR,,8401
1661,8403　盛弘,TW0008403007,2011/03/01,上櫃,生技醫療,ESVUFR,,8403
1662,8404　百和興業-KY,KYG684631016,2011/05/18,上市,其他,ESVUFR,,8404
1663,8409　商之器,TW0008409004,2013/11/25,上櫃,生技醫療,ESVUFR,,8409
1664,8410　森田,TW0008410002,2011/02/23,上櫃,電腦週邊,ESVUFR,,8410
1665,8411　福貞-KY,KYG525911072,2011/11/01,上市,其他,ESVUFR,,8411
1666,8415　大國鋼,TW0008415001,2016/09/07,上櫃,鋼鐵,ESVUFR,,8415
1667,8416　實威,TW0008416009,2012/09/19,上櫃,資訊服務,ESVUFR,,8416
1668,8418　捷必勝-KY,KYG520981039,2011/12/06,上櫃,其他,ESVUFR,,8418
1669,8420　明揚,TW0008420001,2014/11/10,上櫃,其他,ESVUFR,,8420
1670,8421　旭源,TW0008421009,2012/11/23,上櫃,其他,ESVUFR,,8421
1671,8422　可寧衛,TW0008422007,2011/10/05,上市,其他,ESVUFR,,8422
1672,8423　保綠-KY,KYG715991074,2012/03/14,上櫃,其他,ESVUFR,,8423
1673,8424　惠普,TW0008424003,2012/12/18,上櫃,建材營造,ESVUFR,,8424
1674,8426　紅木-KY,KYG7457N1051,2011/12/13,上櫃,其他,ESVUFR,,8426
1675,8429　金麗-KY,KYG513871015,2012/12/20,上市,貿易百貨,ESVUFR,,8429
1676,8431　匯鑽科,TW0008431008,2015/03/30,上櫃,其他電子,ESVUFR,,8431
1677,8432　東生華,TW0008432006,2012/04/30,上櫃,生技醫療,ESVUFR,,8432
1678,8433　弘帆,TW0008433004,2012/12/19,上櫃,貿易百貨,ESVUFR,,8433
1679,8435　鉅邁,TW0008435009,2012/12/28,上櫃,其他,ESVUFR,,8435
1680,8436　大江,TW0008436007,2013/09/12,上櫃,生技醫療,ESVUFR,,8436
1681,8437　大地-KY,KYG2615N1051,2015/05/06,上櫃,其他,ESVUFR,,8437
1682,8438　昶昕,TW0008438003,2022/03/11,上市,其他,ESVUFR,,8438
1683,8440　綠電,TW0008440009,2018/03/28,上櫃,其他,ESVUFR,,8440
1684,8442　威宏-KY,KYG981151015,2016/11/08,上市,其他,ESVUFR,,8442
1685,8443　阿瘦,TW0008443003,2014/09/15,上市,貿易百貨,ESVUFR,,8443
1686,8444　綠河-KY,KYG409691006,2015/10/27,上櫃,其他,ESVUFR,,8444
1687,8446　華研,TW0008446006,2013/12/19,上櫃,文化創意,ESVUFR,,8446
1688,8450　霹靂,TW0008450008,2014/10/07,上櫃,文化創意,ESVUFR,,8450
1689,8454　富邦媒,TW0008454000,2014/12/19,上市,貿易百貨,ESVUFR,,8454
1690,8455　大拓-KY,KYG264101034,2016/01/08,上櫃,其他電子,ESVUFR,,8455
1691,8462　柏文,TW0008462003,2019/03/15,上市,觀光,ESVUFR,,8462
1692,8463　潤泰材,TW0008463001,2015/07/13,上市,其他,ESVUFR,,8463
1693,8464　億豐,TW0008464009,2015/12/22,上市,其他,ESVUFR,,8464
1694,8466　美吉吉-KY,KYG332481087,2016/11/01,上市,其他,ESVUFR,,8466
1695,8467　波力-KY,KYG144971044,2015/12/15,上市,其他,ESVUFR,,8467
1696,8472　夠麻吉,TW0008472002,2016/01/11,上櫃,電子商務,ESVUFR,,8472
1697,8473　山林水,TW0008473000,2016/09/08,上市,其他,ESVUFR,,8473
1698,8476　台境,TW0008476003,2017/03/28,上櫃,其他,ESVUFR,,8476
1699,8477　創業家,TW0008477001,2016/10/31,上櫃,電子商務,ESVUFR,,8477
1700,8478　東哥遊艇,TW0008478009,2017/12/11,上市,其他,ESVUFR,,8478
1701,8480　泰昇-KY,KYG8661F1028,2017/01/17,上市,其他,ESVUFR,,8480
1702,8481　政伸,TW0008481003,2017/02/24,上市,其他,ESVUFR,,8481
1703,8482　商億-KY,KYG806341015,2018/08/15,上市,其他,ESVUFR,,8482
1704,8488　吉源-KY,KYG5140K1085,2016/12/13,上市,其他,ESVUFR,,8488
1705,8489　三貝德,TW0008489006,2017/04/27,上櫃,其他,ESVUFR,,8489
1706,8499　鼎炫-KY,KYG8923R1002,2017/11/24,上市,其他電子,ESVUFR,,8499
1707,8905　裕國,TW0008905001,1996/01/31,上櫃,其他,ESVUFR,,8905
1708,8906　花王,TW0008906009,1996/04/23,上櫃,其他,ESVUFR,,8906
1709,8908　欣雄,TW0008908005,1997/02/14,上櫃,油電燃氣,ESVUFR,,8908
1710,8916　光隆,TW0008916008,1999/04/20,上櫃,其他,ESVUFR,,8916
1711,8917　欣泰,TW0008917006,1999/05/06,上櫃,油電燃氣,ESVUFR,,8917
1712,8921　沈氏,TW0008921008,2000/03/21,上櫃,其他,ESVUFR,,8921
1713,8923　時報,TW0008923004,1999/12/27,上櫃,文化創意,ESVUFR,,8923
1714,8924　大田,TW0008924002,2000/02/09,上櫃,其他,ESVUFR,,8924
1715,8926　台汽電,TW0008926007,2003/08/25,上市,油電燃氣,ESVUFR,,8926
1716,8927　北基,TW0008927005,2000/11/02,上櫃,油電燃氣,ESVUFR,,8927
1717,8928　鉅明,TW0008928003,2001/02/02,上櫃,其他,ESVUFR,,8928
1718,8929　富堡,TW0008929001,2000/11/30,上櫃,其他,ESVUFR,,8929
1719,8930　青鋼,TW0008930009,2000/12/06,上櫃,鋼鐵,ESVUFR,,8930
1720,8931　大汽電,TW0008931007,2001/05/10,上櫃,油電燃氣,ESVUFR,,8931
1721,8932　宏大,TW0008932005,2001/03/29,上櫃,其他,ESVUFR,,8932
1722,8933　愛地雅,TW0008933003,2001/03/28,上櫃,其他,ESVUFR,,8933
1723,8935　邦泰,TW0008935008,2002/03/26,上櫃,其他,ESVUFR,,8935
1724,8936　國統,TW0008936006,2002/09/09,上櫃,其他,ESVUFR,,8936
1725,8937　合騏,TW0008937004,2002/10/29,上櫃,其他,ESVUFR,,8937
1726,8938　明安,TW0008938002,2002/12/02,上櫃,其他,ESVUFR,,8938
1727,8940　新天地,TW0008940008,2009/05/15,上市,觀光,ESVUFR,,8940
1728,8941　關中,TW0008941006,2003/01/20,上櫃,貿易百貨,ESVUFR,,8941
1729,8942　森鉅,TW0008942004,2003/05/16,上櫃,其他,ESVUFR,,8942
1730,8996　高力,TW0008996000,2014/02/14,上市,電機機械,ESVUFR,,8996
1731,9802　鈺齊-KY,KYG368891068,2012/10/18,上市,其他,ESVUFR,,9802
1732,9902　台火,TW0009902007,1964/07/14,上市,其他,ESVUFR,,9902
1733,9904　寶成,TW0009904003,1990/01/19,上市,其他,ESVUFR,,9904
1734,9905　大華,TW0009905000,1990/08/08,上市,其他,ESVUFR,,9905
1735,9906　欣巴巴,TW0009906008,1990/12/15,上市,建材營造,ESVUFR,,9906
1736,9907　統一實,TW0009907006,1991/01/29,上市,其他,ESVUFR,,9907
1737,9908　大台北,TW0009908004,1991/02/06,上市,油電燃氣,ESVUFR,,9908
1738,9910　豐泰,TW0009910000,1992/02/18,上市,其他,ESVUFR,,9910
1739,9911　櫻花,TW0009911008,1992/07/16,上市,其他,ESVUFR,,9911
1740,9912　偉聯,TW0009912006,1992/08/08,上市,電腦週邊,ESVUFR,,9912
1741,9914　美利達,TW0009914002,1992/09/30,上市,其他,ESVUFR,,9914
1742,9917　中保科,TW0009917005,1993/12/08,上市,其他,ESVUFR,,9917
1743,9918　欣天然,TW0009918003,1994/04/26,上市,油電燃氣,ESVUFR,,9918
1744,9919　康那香,TW0009919001,1994/11/04,上市,其他,ESVUFR,,9919
1745,9921　巨大,TW0009921007,1994/12/29,上市,其他,ESVUFR,,9921
1746,9924　福興,TW0009924001,1995/03/15,上市,其他,ESVUFR,,9924
1747,9925　新保,TW0009925008,1995/12/09,上市,其他,ESVUFR,,9925
1748,9926　新海,TW0009926006,1998/04/08,上市,油電燃氣,ESVUFR,,9926
1749,9927　泰銘,TW0009927004,1999/03/12,上市,其他,ESVUFR,,9927
1750,9928　中視,TW0009928002,1999/08/09,上市,其他,ESVUFR,,9928
1751,9929　秋雨,TW0009929000,1999/06/28,上市,其他,ESVUFR,,9929
1752,9930　中聯資源,TW0009930008,1999/11/22,上市,其他,ESVUFR,,9930
1753,9931　欣高,TW0009931006,2000/03/21,上市,油電燃氣,ESVUFR,,9931
1754,9933　中鼎,TW0009933002,1993/05/28,上市,其他,ESVUFR,,9933
1755,9934　成霖,TW0009934000,2000/09/11,上市,其他,ESVUFR,,9934
1756,9935　慶豐富,TW0009935007,2000/09/11,上市,其他,ESVUFR,,9935
1757,9937　全國,TW0009937003,2000/09/11,上市,油電燃氣,ESVUFR,,9937
1758,9938　百和,TW0009938001,2001/01/12,上市,其他,ESVUFR,,9938
1759,9939　宏全,TW0009939009,2001/03/02,上市,其他,ESVUFR,,9939
1760,9940　信義,TW0009940007,2001/09/17,上市,其他,ESVUFR,,9940
1761,9941　裕融,TW0009941005,2001/09/17,上市,其他,ESVUFR,,9941
1762,9942　茂順,TW0009942003,2002/01/28,上市,其他,ESVUFR,,9942
1763,9943　好樂迪,TW0009943001,2002/08/26,上市,觀光,ESVUFR,,9943
1764,9944　新麗,TW0009944009,2002/08/26,上市,其他,ESVUFR,,9944
1765,9945　潤泰新,TW0009945006,1992/04/30,上市,其他,ESVUFR,,9945
1766,9946　三發地產,TW0009946004,2013/09/17,上市,建材營造,ESVUFR,,9946
1767,9949　琉園,TW0009949008,2003/11/21,上櫃,文化創意,ESVUFR,,9949
1768,9950　萬國通,TW0009950006,2004/02/17,上櫃,塑膠,ESVUFR,,9950
1769,9951　皇田,TW0009951004,2003/12/18,上櫃,電機機械,ESVUFR,,9951
1770,9955　佳龍,TW0009955005,2008/01/21,上市,其他,ESVUFR,,9955
1771,9958　世紀鋼,TW0009958009,2008/03/12,上市,鋼鐵,ESVUFR,,9958
1772,9960　邁達康,TW0009960005,2004/12/06,上櫃,貿易百貨,ESVUFR,,9960
1773,9962　有益,TW0009962001,2006/07/10,上櫃,鋼鐵,ESVUFR,,9962
