sid,name,market,產業,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4
8210,勤誠,上市,電腦及週邊設備業,7.95,-0.1,1.04,10.24,5.91,7.02,1.55,18.32,2.24,5.49,7.19,10.2,4.29,9.66,7.34,13.34,1.2,7.81,2.66,7.98,11.69,8.13,6.69,13.88,21.88,3.44,4.02,13.91,7.55,-2.82,4.66,0.99,-1.92,2.11,0.66,5.15,-6.46,-3.0,7.12,8.17
1210,大成,上市,食品工業,5.72,0.5,3.57,13.55,0.42,-1.94,1.86,11.14,-3.31,12.38,-0.51,6.71,6.13,9.23,-0.85,7.21,0.9,4.88,7.99,10.95,0.82,-4.81,8.1,5.25,8.05,0.8,5.57,10.05,3.6,6.7,7.85,8.02,0.47,0.94,6.79,7.12,-4.2,0.43,11.93,-1.22
1219,福壽,上市,食品工業,22.23,-16.34,20.07,18.97,-12.53,-15.08,27.17,4.98,-3.33,6.67,-3.68,-10.55,10.77,-4.51,5.07,2.95,-4.59,-5.03,2.62,-0.74,13.02,-2.11,-7.13,5.14,2.68,-5.8,3.44,-2.29,8.76,-1.62,3.61,8.34,2.47,-19.93,15.01,0.97,3.47,-12.44,-4.24,9.8
1220,台榮,上市,食品工業,31.12,-26.96,45.12,-6.54,-0.16,-7.88,9.81,-8.02,30.46,5.12,-8.87,11.09,14.6,14.33,-12.59,25.64,51.29,-12.48,-1.41,-12.08,34.85,-10.75,-2.76,2.48,22.93,-5.63,5.45,8.68,39.74,24.72,-12.31,25.32,10.31,-1.65,38.91,-2.38,42.48,-24.66,-27.0,17.73
1232,大統益,上市,食品工業,125.17,-65.43,21.31,145.69,-67.25,-31.62,90.79,32.7,27.33,40.19,65.54,-16.51,22.32,9.48,-25.07,40.34,18.53,3.29,37.83,29.4,50.75,-5.87,12.3,46.5,48.57,-25.04,21.99,37.3,-13.51,18.25,40.47,71.29,-47.17,-36.43,59.62,48.63,-2.79,-13.14,36.75,2.69
1256,鮮活果汁-KY,上市,食品工業,5.21,22.86,31.6,-0.76,7.66,18.03,12.84,9.51,1.53,6.9,8.93,8.0,4.69,5.96,25.44,2.82,5.13,6.73,15.97,8.56,6.02,21.32,25.09,4.85,11.49,21.51,18.79,11.38,1.95,23.49,31.91,22.75,23.32,14.64,22.79,-0.99,5.9,-11.3,42.84,10.91
1584,精剛,上櫃,其他,2.57,3.54,1.36,1.86,-0.62,0.26,-4.6,3.82,-0.05,0.21,0.58,-0.78,9.14,4.33,5.64,2.17,-18.09,-4.07,14.55,4.6,0.24,-0.82,2.68,-0.17,-1.22,1.83,-2.51,6.82,4.64,-4.62,1.13,12.03,0.96,-12.92,-25.59,-14.23,3.69,-22.98,-17.52,5.02
2640,大車隊,上櫃,其他,20.1,20.03,34.18,30.79,36.49,-1.68,1.25,2.15,3.84,4.21,-0.19,7.58,3.98,8.75,3.44,9.24,13.59,4.95,7.53,13.51,9.05,11.55,7.18,5.81,23.44,9.66,18.01,18.81,9.22,7.42,11.91,16.57,8.55,4.75,8.01,14.94,9.81,13.38,16.83,6.01
5209,新鼎,上櫃,其他,-4.47,5.99,-1.74,20.38,14.93,0.92,6.68,-4.24,-10.62,-5.1,-13.8,13.45,-15.35,15.94,-8.84,21.3,22.19,12.91,-15.53,17.94,4.85,-11.29,-0.1,14.24,14.16,-3.72,-26.74,37.47,-2.78,0.64,15.26,-0.34,-4.14,-5.51,10.72,28.99,-9.09,-0.15,12.73,-15.43
5345,天揚,上櫃,其他,3.14,0.09,1.61,5.82,-8.0,24.28,4.82,-81.81,-152.32,-108.55,195.48,-222.09,19.91,-53.97,36.25,-14.35,-0.08,-14.79,-16.58,-22.76,-38.99,-66.12,-66.9,-69.91,-104.51,-109.19,37.51,-272.42,-103.09,-73.62,-60.08,-61.43,-46.59,-24.75,-24.92,-18.32,-31.08,-31.48,-34.6,-32.52
5530,龍巖,上櫃,其他,2.78,0.32,0.17,3.9,0.38,0.22,3.11,1.36,1.22,1.64,1.68,1.86,1.16,1.51,2.41,1.1,1.26,0.64,0.39,0.87,0.76,0.96,1.02,1.16,6.64,1.05,3.63,-7.19,5.63,-1.06,3.29,1.58,2.33,1.53,1.32,0.87,1.9,2.3,1.3,2.07
5604,中連,上櫃,其他,-0.41,1.39,4.27,3.82,1.14,0.83,0.57,1.95,0.97,1.92,6.28,-3.7,-2.17,0.98,-0.92,-0.88,-0.86,0.58,1.98,-0.51,-17.53,-9.83,12.35,-0.66,-8.91,-7.58,-28.78,14.1,1.13,1.98,28.12,-15.03,4.75,5.25,3.13,4.47,6.22,2.9,6.64,5.17
6803,崑鼎投控,上櫃,其他,-2.73,1.07,31.62,25.39,4.34,4.0,18.6,18.08,12.09,8.5,7.09,16.42,-5.71,14.77,13.25,14.25,30.14,9.35,7.97,11.38,22.88,10.46,8.25,12.43,2.21,9.47,-5.97,31.56,7.02,-27.16,28.09,3.58,-1.19,9.74,12.82,11.82,10.63,3.88,22.87,-7.52
8390,金益鼎,上櫃,其他,-11.03,3.83,8.91,1.63,-7.33,-0.2,4.01,0.32,6.6,3.01,-0.2,5.82,1.83,8.43,-4.04,-3.01,-9.62,1.34,0.12,10.42,-6.06,-3.8,-2.16,18.49,1.25,-3.73,33.39,3.72,-6.85,18.79,13.13,17.33,3.25,75.29,20.02,-11.76,23.94,-11.13,1.89,47.98
8420,明揚,上櫃,其他,,40.15,,11.49,9.46,18.67,4.62,3.17,20.41,13.11,48.85,26.6,46.14,34.91,28.95,-19.74,-19.23,21.11,11.63,11.31,5.25,3.4,32.32,-0.82,10.77,9.73,14.74,10.15,-2.12,9.82,4.7,3.75,-0.85,13.97,10.64,13.38,16.13,8.38,20.16,12.67
8924,大田,上櫃,其他,22.59,9.07,-25.58,9.6,19.06,9.47,-9.86,11.45,17.03,-5.72,-20.59,10.83,8.7,-9.01,-8.08,8.36,-4.52,-1.05,-14.13,31.41,13.08,-1.94,8.61,27.01,6.57,14.11,15.45,7.62,3.94,14.12,16.85,15.88,9.4,5.82,22.52,24.0,19.82,1.47,63.49,18.69
8928,鉅明,上櫃,其他,14.46,-4.97,14.29,2.64,2.37,20.94,-0.99,-5.91,26.77,25.45,-14.22,0.56,15.04,8.83,-4.9,-3.98,8.13,5.5,4.02,-12.26,1.82,10.86,14.83,-19.89,-2.41,25.25,3.57,-20.88,22.24,-3.91,12.02,-2.43,-19.45,25.65,8.16,-15.38,21.18,11.8,1.67,-13.51
8938,明安,上櫃,其他,23.29,9.05,-4.65,-4.88,13.1,20.48,-2.67,-5.17,13.99,9.6,-5.76,0.36,26.8,24.56,7.4,-4.84,17.34,23.83,8.83,-15.26,3.62,14.38,21.57,-18.33,9.75,25.26,16.58,-15.25,11.41,-2.75,5.69,11.04,-11.02,12.1,12.85,-0.97,1.79,14.74,12.38,0.17
6509,聚和,上櫃,化學工業,5.81,-0.35,7.17,3.28,3.27,2.22,1.48,3.85,6.66,6.79,2.84,5.05,-0.24,2.37,3.46,4.96,4.83,3.13,3.84,1.12,3.36,2.51,4.75,1.56,0.04,3.37,4.61,8.02,3.2,4.38,6.98,5.55,2.94,2.84,2.75,3.22,-2.57,3.45,8.73,11.12
3141,晶宏,上櫃,半導體業,50.23,-14.24,62.96,16.2,-41.48,4.3,-11.31,0.22,-31.43,8.22,30.08,103.51,9.32,30.7,29.27,26.92,-14.57,20.6,40.45,36.1,4.58,4.77,27.65,13.51,-8.79,12.9,20.96,6.23,4.45,5.06,39.02,23.51,16.76,12.67,29.03,13.97,1.3,-8.01,-1.28,5.72
3169,亞信,上櫃,半導體業,43.52,35.24,73.59,37.38,23.68,21.98,9.47,35.75,24.73,7.61,12.71,43.85,22.5,20.03,60.44,67.32,41.73,19.45,44.63,64.48,50.19,22.37,52.48,59.98,35.29,20.05,33.36,68.58,29.52,19.34,33.09,55.73,59.31,58.73,49.04,30.84,28.64,11.73,19.62,67.11
3260,威剛,上櫃,半導體業,-1.53,-11.38,13.27,26.45,-2.71,-13.69,-12.0,19.29,7.11,4.96,2.54,-0.88,-12.06,-4.21,-3.61,6.34,3.28,-7.72,3.3,3.82,-2.81,0.5,8.08,13.02,-0.83,2.66,-17.53,9.42,-11.88,12.37,4.32,1.28,-10.46,-6.96,1.01,11.54,-8.37,11.87,5.62,12.95
3264,欣銓,上櫃,半導體業,15.67,13.72,9.35,19.05,14.13,13.02,13.41,24.32,19.31,14.55,14.92,25.08,15.66,16.94,11.74,17.61,18.61,14.7,13.07,23.07,10.63,13.68,10.01,21.61,12.93,4.6,14.88,14.96,11.77,10.35,11.12,15.66,12.39,8.52,12.43,15.21,12.0,8.35,11.41,18.76
3317,尼克森,上櫃,半導體業,16.61,4.49,1.64,9.05,-10.75,3.84,-8.05,10.87,27.08,17.82,6.91,-16.78,1.13,5.99,0.48,2.78,5.88,17.11,11.17,25.42,-4.44,25.84,9.22,11.4,-10.67,-12.99,12.63,-19.02,15.2,20.03,7.77,30.51,36.25,13.68,17.38,26.06,-12.75,21.9,9.11,0.86
3374,精材,上櫃,半導體業,,5.31,,43.11,,-0.02,14.42,13.14,20.17,18.51,10.01,11.65,-4.66,10.44,7.99,2.92,-2.05,1.24,-2.52,-0.93,10.13,6.87,-5.06,13.42,2.07,-1.46,10.48,19.27,9.49,18.45,10.45,43.41,48.11,33.61,4.59,61.57,30.95,26.67,33.17,46.53
3529,力旺,上櫃,半導體業,41.38,30.87,65.28,100.95,56.19,21.35,55.16,81.88,57.51,18.47,43.23,84.35,50.24,24.36,26.44,67.81,32.87,23.3,65.93,44.29,41.57,10.6,53.11,56.51,60.0,9.1,26.11,55.5,61.73,23.16,33.27,69.39,64.06,21.17,40.14,81.06,53.75,21.61,44.32,73.78
3556,禾瑞亞,上櫃,半導體業,4.1,15.63,36.9,47.51,46.11,-5.22,-28.49,7.98,14.72,21.65,8.19,22.72,24.46,8.07,3.43,39.56,-11.37,5.12,19.75,23.75,34.38,19.28,19.88,37.74,30.14,11.72,6.4,26.13,14.52,18.91,-8.98,3.66,0.12,22.08,28.67,21.11,11.32,4.63,4.38,-0.02
3675,德微,上櫃,半導體業,6.23,-5.07,3.08,6.16,21.78,13.57,22.61,36.87,14.71,22.56,32.57,36.72,15.47,20.03,29.37,21.96,5.88,3.72,16.05,38.53,11.65,1.57,-0.51,10.53,6.83,1.36,5.61,7.05,2.67,4.63,4.85,3.64,4.39,0.13,7.61,5.64,6.68,7.69,6.24,14.15
3707,漢磊,上櫃,半導體業,,,,,,,,,-8.12,4.49,-12.09,0.03,-4.14,1.45,-0.68,6.54,-3.02,3.16,2.97,-0.12,4.1,6.08,3.16,0.26,-1.48,-5.43,0.0,5.21,-0.82,0.92,0.04,7.5,3.9,4.22,3.66,14.26,10.31,9.29,4.93,10.87
4966,譜瑞-KY,上櫃,半導體業,61.89,13.36,-11.83,33.87,28.11,17.03,-9.95,60.79,32.92,17.34,6.88,45.36,12.51,23.0,21.57,30.12,11.26,17.48,26.13,33.33,-3.0,21.28,30.13,57.73,13.92,34.4,27.59,50.12,16.65,23.83,44.49,30.41,26.59,42.42,55.14,45.51,29.52,25.02,6.06,-7.06
4991,環宇-KY,上櫃,半導體業,,21.67,,66.76,-7.0,8.75,12.77,12.0,25.25,7.44,13.51,12.55,7.34,4.64,8.46,19.47,3.83,10.57,35.16,31.53,41.49,33.04,38.19,41.55,-1.92,18.43,36.94,20.65,48.72,20.05,12.92,11.74,8.19,15.44,15.11,18.18,-1.83,-8.77,1.08,-1.46
5274,信驊,上櫃,半導體業,53.47,17.37,21.46,72.11,22.91,18.68,44.8,45.87,86.18,5.06,39.33,96.07,76.58,21.12,25.75,19.28,45.19,12.78,26.73,51.32,35.18,12.83,24.85,68.09,54.35,20.79,16.69,38.76,27.19,10.3,31.18,36.63,22.11,22.68,39.71,44.62,22.09,20.28,55.08,44.22
5483,中美晶,上櫃,半導體業,-2.39,2.25,5.61,6.88,1.64,2.57,5.22,5.31,-0.7,1.21,5.96,0.72,0.61,-3.66,0.71,5.31,-0.73,8.95,13.67,14.21,20.98,11.76,23.5,10.53,11.36,6.8,5.24,7.65,4.25,5.17,5.36,8.78,6.21,7.08,7.47,10.97,7.54,7.9,7.37,9.03
6104,創惟,上櫃,半導體業,26.86,-11.42,0.63,2.49,-7.42,11.56,28.56,43.68,5.8,9.62,24.44,29.18,5.87,6.1,10.42,14.85,-5.13,1.71,-1.3,10.93,-1.39,6.39,7.91,11.19,-1.08,9.95,9.66,13.75,-1.4,8.09,7.46,12.19,-6.72,7.2,8.33,15.5,10.35,-4.38,-18.39,1.57
6129,普誠,上櫃,半導體業,-1.83,-14.1,36.95,20.95,4.32,-1.71,-1.48,117.08,11.99,4.11,-15.01,8.38,-8.81,-6.85,23.42,8.92,20.15,-5.66,8.57,5.79,9.85,-28.15,9.36,18.1,-15.03,-0.52,-1.07,6.38,2.96,-2.06,32.48,15.82,0.64,24.53,-14.28,29.73,-21.01,-7.13,-12.53,7.75
6182,合晶,上櫃,半導體業,-1.3,-0.03,1.83,1.8,0.08,1.34,3.28,2.86,2.27,4.55,0.19,3.15,0.11,3.03,3.84,6.74,5.2,5.18,7.73,9.67,3.53,10.96,10.6,14.74,4.0,5.16,7.07,8.39,4.64,6.26,5.5,0.55,3.27,5.74,4.98,11.13,7.92,14.59,12.46,13.31
6287,元隆,上櫃,半導體業,-3.49,-5.93,-1.8,-3.01,-3.68,-8.05,-7.81,0.96,-10.77,-5.0,0.94,-3.7,0.19,-2.25,-2.18,-5.14,2.27,1.44,-2.6,2.79,-5.63,-0.6,0.85,-0.95,-4.92,2.89,-7.53,3.0,-9.59,-3.27,0.68,4.4,-0.91,4.24,1.09,10.01,-3.48,-0.21,1.84,7.98
6411,晶焱,上櫃,半導體業,,-17.55,35.05,44.41,-7.3,1.2,17.64,8.82,-1.3,-16.35,-5.7,23.54,19.51,27.48,2.93,19.17,12.98,18.12,17.82,9.04,17.88,12.39,-16.49,39.3,45.15,11.16,24.22,6.61,23.55,-4.36,6.33,28.72,28.43,21.25,25.7,31.68,15.13,-4.67,10.15,-13.64
6457,紘康,上櫃,半導體業,,,,,,41.64,28.9,23.0,-23.22,21.0,33.86,38.15,-44.79,0.36,62.01,-7.22,36.78,-28.64,28.18,35.96,12.02,14.28,15.65,7.38,26.25,9.38,27.6,35.37,10.64,21.88,5.64,44.12,18.73,24.92,29.91,-3.41,-2.89,-11.33,15.93,-81.6
6485,點序,上櫃,半導體業,,,,,,,,,-103.52,-10.25,129.57,93.14,24.6,15.51,-11.69,105.46,-42.85,-28.17,24.1,2.61,-61.97,32.45,11.22,43.62,-19.19,6.52,-1.64,48.22,-26.34,35.83,-0.01,23.45,79.82,43.53,26.31,51.86,30.78,5.75,19.04,-12.31
6488,環球晶,上櫃,半導體業,,,,,,15.27,,24.84,5.6,4.7,15.13,6.79,7.24,-0.97,2.82,4.4,-0.62,10.48,16.51,22.51,25.56,14.32,28.68,11.84,12.49,7.12,5.7,8.55,5.27,5.53,6.5,10.16,8.61,6.83,8.13,10.91,8.31,8.36,8.07,9.63
8040,九暘,上櫃,半導體業,6.07,-6.48,-10.53,-0.84,-29.95,7.46,-9.56,9.64,-7.95,-21.28,-0.76,19.75,-29.99,4.27,-11.07,-0.31,-10.5,13.44,3.6,-17.77,-6.33,-21.04,-4.93,17.98,-17.28,38.88,4.88,4.92,-11.53,-11.66,16.27,20.01,-14.21,6.56,42.18,43.92,7.11,-1.18,22.59,18.68
9950,萬國通,上櫃,塑膠工業,-1.02,0.31,9.51,4.6,1.91,4.12,0.43,-0.36,4.51,-6.37,6.27,1.94,0.79,1.83,-2.06,4.77,-7.72,3.41,1.17,-3.58,-11.09,-1.9,-1.24,-1.35,2.24,-0.79,-0.2,5.69,0.23,-5.97,-1.77,-1.61,-1.61,-5.24,-3.17,-1.34,-0.18,-2.81,0.03,-1.07
8931,大汽電,上櫃,油電燃氣業,-10.12,4.51,16.24,13.37,-2.67,5.08,5.81,2.1,5.24,11.57,11.13,11.38,-5.35,-3.97,9.55,6.24,-1.0,6.55,16.46,2.88,-6.86,14.21,0.67,13.43,-6.57,0.86,10.64,0.48,3.73,4.13,3.69,9.93,-0.68,9.38,7.67,-6.69,-0.3,7.93,-4.45,20.12
4401,東隆興,上櫃,紡織工業,1.52,12.07,16.96,12.24,-5.38,3.92,12.93,7.34,6.3,13.52,1.3,12.37,5.1,9.75,8.01,11.73,6.84,5.6,5.97,4.71,5.67,3.24,5.42,0.55,7.52,2.48,-2.93,9.8,-1.18,-0.09,6.65,3.16,5.39,7.78,6.83,2.75,7.17,4.86,6.53,-2.61
3171,新洲,上櫃,貿易百貨,-46.48,7.61,-0.17,47.2,17.42,-0.73,4.36,6.91,2.2,-7.07,3.72,7.69,1.49,3.09,0.62,-1.04,4.4,-3.71,3.4,4.24,5.53,-4.46,4.14,9.52,5.44,-0.81,7.02,11.07,6.87,-1.46,4.28,6.69,6.27,-1.22,3.52,4.48,6.66,3.99,-1.77,5.72
5903,全家,上櫃,貿易百貨,6.52,8.12,7.03,3.72,9.9,7.51,5.69,-7.03,11.54,7.85,3.34,-4.84,7.73,7.41,1.75,5.64,-1.45,0.74,13.17,7.18,1.8,6.49,8.91,0.92,4.71,8.59,8.31,-2.62,5.03,9.1,2.97,2.49,4.82,3.12,4.15,2.83,3.27,6.91,3.15,2.96
8066,來思達,上櫃,貿易百貨,15.49,14.42,2.88,-7.15,3.62,-9.82,4.39,11.2,24.2,-10.35,13.53,15.33,18.14,1.6,4.84,16.39,30.55,-6.44,18.77,11.11,10.09,-2.2,11.6,-0.77,17.08,2.17,3.55,16.15,12.96,6.25,-6.94,8.38,5.81,-2.53,15.56,-10.2,-0.42,-4.49,8.99,18.08
8433,弘帆,上櫃,貿易百貨,33.89,0.63,-2.25,4.27,29.69,20.13,5.62,-13.18,38.7,6.9,44.51,-8.82,34.37,-3.94,6.4,14.98,22.02,-1.53,16.63,-2.7,-5.63,11.09,14.45,36.85,6.56,2.51,5.71,1.3,0.25,3.06,6.58,19.24,-5.15,1.04,-2.55,-0.88,11.56,-1.09,13.73,7.28
3078,僑威,上櫃,電子零組件業,11.98,-2.98,11.1,-0.85,8.66,5.61,-5.6,4.03,15.9,1.23,1.07,9.88,15.76,4.29,1.65,26.09,24.46,8.75,3.47,4.65,10.14,-8.7,5.16,15.01,21.29,-1.7,16.99,-8.24,20.08,-3.56,8.24,0.13,6.65,-1.96,-2.2,-0.47,16.18,9.22,7.12,7.06
3217,優群,上櫃,電子零組件業,2.68,8.3,0.88,13.23,14.98,10.15,8.7,21.71,14.84,12.4,0.38,23.24,13.19,12.44,10.0,17.84,19.76,14.79,15.34,17.27,15.11,0.78,10.48,15.17,18.28,11.92,16.2,31.64,20.73,8.2,22.85,28.53,16.2,-0.92,20.07,25.81,23.56,5.79,30.76,29.53
3357,臺慶科,上櫃,電子零組件業,6.7,4.11,,5.21,,18.02,,22.87,8.96,5.21,,20.27,,16.3,,17.19,,2.86,,15.61,,8.47,,21.88,,14.21,,14.02,,14.06,5.29,13.31,4.69,10.9,7.06,14.26,7.34,11.05,14.58,22.92
3465,進泰電子,上櫃,電子零組件業,3.17,-3.54,-2.5,-1.94,0.64,-7.69,1.84,3.45,-4.8,-7.11,-5.59,-14.54,-11.25,-2.27,-3.82,-1.36,-16.12,-68.55,-0.75,-47.22,-4.75,-17.75,-27.79,-113.54,-243.08,-77.72,-75.81,-68.45,-194.49,-282.82,-3.04,-5.15,-18.13,2.31,3.7,11.76,-3.49,16.58,18.33,6.89
3484,崧騰,上櫃,電子零組件業,1.06,-2.28,0.98,3.35,3.69,4.66,6.8,3.62,-3.64,11.78,3.2,2.47,1.39,4.82,4.82,13.08,-7.92,3.38,7.96,10.52,-18.78,12.09,4.2,2.31,-1.44,4.16,0.19,8.13,5.64,6.99,5.44,5.05,-0.64,1.16,-0.59,11.13,-6.96,2.61,16.18,19.29
3492,長盛,上櫃,電子零組件業,,10.35,,4.96,,11.64,4.18,16.45,-3.25,-12.45,4.0,37.23,0.89,11.87,18.47,1.92,12.71,2.56,-3.53,16.46,3.76,6.43,10.33,12.04,6.55,-0.16,10.54,1.39,9.05,-0.09,2.08,-3.52,27.8,-18.34,4.44,5.66,1.18,1.1,14.73,4.18
3526,凡甲,上櫃,電子零組件業,7.45,6.87,2.65,-2.0,0.61,5.61,8.23,9.23,19.51,19.36,6.46,20.46,13.59,15.55,19.91,20.2,15.21,10.59,-2.94,8.74,8.53,8.91,13.08,16.04,12.05,10.95,5.41,10.75,15.01,10.03,20.86,15.55,-20.88,30.09,15.57,15.47,12.32,9.25,6.7,19.73
3548,兆利,上櫃,電子零組件業,23.0,8.1,0.15,3.69,9.36,5.6,-7.35,7.07,-9.34,10.46,11.54,-2.66,6.79,9.81,6.18,10.5,-3.19,10.39,5.93,10.29,-6.75,4.85,10.45,1.27,6.65,3.51,15.62,2.21,4.84,8.16,2.32,4.23,3.26,-5.4,7.88,2.58,8.96,4.88,-0.89,10.9
3597,映興,上櫃,電子零組件業,,2.45,,-1.43,,0.88,,6.53,,11.37,,0.05,,1.88,,-6.23,,3.13,,4.02,,2.03,,11.08,,5.74,-0.99,4.58,4.36,-4.33,-0.18,5.98,-1.12,1.62,4.78,2.93,-1.37,2.1,-3.18,16.98
