,sid,year,season,price,share,ave
5272,5471,2006, Q2,19109499868,324923539,58
5273,5471,2006, Q3,15852341498,279359275,56
5274,5471,2006, Q4,21024987808,290303004,72
5275,5471,2007, Q1,25121051511,293625073,85
5276,5471,2007, Q2,34918742559,373377866,93
5277,5471,2007, Q3,40290403924,384174638,104
5278,5471,2007, Q4,16597500570,215213807,77
5279,5471,2008, Q1,16002979561,205984524,77
5280,5471,2008, Q2,17738284552,208442764,85
5281,5471,2008, Q3,13120835144,212613071,61
5282,5471,2008, Q4,4883612867,141209343,34
5283,5471,2009, Q1,9924139145,226120803,43
5284,5471,2009, Q2,23433973685,380885104,61
5285,5471,2009, Q3,15325527551,233463625,65
5286,5471,2009, Q4,24277387251,319529082,75
5287,5471,2010, Q1,12283774983,155731997,78
5288,5471,2010, Q2,5164712945,69077816,74
5289,5471,2010, Q3,7540262271,111455474,67
5290,5471,2010, Q4,5380826751,79769837,67
5291,5471,2011, Q1,3321063841,56274483,59
5292,5471,2011, Q2,4856249110,76887396,63
5293,5471,2011, Q3,3240939944,69937003,46
5294,5471,2011, Q4,1986396052,47107265,42
5295,5471,2012, Q1,4591394228,96621284,47
5296,5471,2012, Q2,3299777584,66971316,49
5297,5471,2012, Q3,1799889342,41650920,43
5298,5471,2012, Q4,989462867,25802134,38
5299,5471,2013, Q1,1554763843,36785308,42
5300,5471,2013, Q2,1104271782,25735831,42
5301,5471,2013, Q3,753181544,18849790,39
5302,5471,2013, Q4,1069248875,26095882,40
5303,5471,2014, Q1,4623705580,91889587,50
5304,5471,2014, Q2,5089039629,86444601,58
5305,5471,2014, Q3,1970058275,35812779,55
5306,5471,2014, Q4,960909523,21612273,44
5307,5471,2015, Q1,1107595264,23183394,47
5308,5471,2015, Q2,919840889,20171166,45
5309,5471,2015, Q3,638132634,17235573,37
5310,5471,2015, Q4,645596234,18112697,35
5311,5471,2016, Q1,445818987,12510385,35
5312,5471,2016, Q2,430047359,13137565,32
5313,5471,2016, Q3,2136747087,58215317,36
5314,5471,2016, Q4,316158844,9913506,31
5315,5471,2017, Q1,496428446,14885178,33
5316,5471,2017, Q2,1031909531,30001088,34
5317,5471,2017, Q3,1342404056,40373114,33
5318,5471,2017, Q4,4584484967,123852428,37
5319,5471,2018, Q1,1861493908,51416565,36
5320,5471,2018, Q2,657256685,19870021,33
5321,5471,2018, Q3,387516814,12776867,30
5322,5471,2018, Q4,209363497,7317198,28
5323,5471,2019, Q1,267549403,9010695,29
5324,5471,2019, Q2,326759761,10404931,31
5325,5471,2019, Q3,1302196319,38674668,33
5326,5471,2019, Q4,528406294,16092358,32
5327,5471,2020, Q1,13004947430,334331865,38
5328,5471,2020, Q2,49237540989,924265315,53
5329,5471,2020, Q3,35967003376,569990775,63
5330,5471,2020, Q4,28914214488,422511276,68
5331,5471,2021, Q1,57497389131,683281677,84
5332,5471,2021, Q2,37116909397,364650246,101
5333,5471,2021, Q3,38609071426,371550441,103
5334,5471,2021, Q4,11063231016,122478575,90
5335,5471,2022, Q1,7937863852,88922127,89
5336,5471,2022, Q2,3040270078,39373940,77
5337,5471,2022, Q3,1692484647,28474200,59
5338,5471,2022, Q4,2908232943,56085382,51
5339,5471,2023, Q1,1065283878,19968588,53
5340,5471,2023, Q2,357814060,6812557,52
5341,5538,2013, Q4,1118189901,42516850,26
5342,5538,2014, Q1,640297161,24717003,25
5343,5538,2014, Q2,801749625,28473932,28
5344,5538,2014, Q3,650411491,21005414,30
5345,5538,2014, Q4,185938890,5933424,31
5346,5538,2015, Q1,212070317,6451945,32
5347,5538,2015, Q2,112391317,3541968,31
5348,5538,2015, Q3,65003207,2518180,25
5349,5538,2015, Q4,26853769,1032544,26
5350,5538,2016, Q1,22322100,892000,25
5351,5538,2016, Q2,33749650,1334000,25
5352,5538,2016, Q3,224943300,9020000,24
5353,5538,2016, Q4,45205714,1661004,27
5354,5538,2017, Q1,38259281,1316027,29
5355,5538,2017, Q2,31709086,1058044,29
5356,5538,2017, Q3,50387268,1600008,31
5357,5538,2017, Q4,60217026,1743435,34
5358,5538,2018, Q1,98024417,2379623,41
5359,5538,2018, Q2,81865584,1934341,42
5360,5538,2018, Q3,33833250,810282,41
5361,5538,2018, Q4,25343405,670903,37
5362,5538,2019, Q1,19715728,548170,35
5363,5538,2019, Q2,17839496,497207,35
5364,5538,2019, Q3,18008199,542054,33
5365,5538,2019, Q4,10698524,328565,32
5366,5538,2020, Q1,19479192,643234,30
5367,5538,2020, Q2,9799897,340166,28
5368,5538,2020, Q3,20278463,654359,30
5369,5538,2020, Q4,38530136,1075637,35
5370,5538,2021, Q1,111510927,2994561,37
5371,5538,2021, Q2,342392091,7667389,44
5372,5538,2021, Q3,721723881,16488282,43
5373,5538,2021, Q4,742276154,15148666,48
5374,5538,2022, Q1,1563794368,25857809,60
5375,5538,2022, Q2,371026584,7060745,52
5376,5538,2022, Q3,95554062,2153615,44
5377,5538,2022, Q4,104111614,2457963,42
5378,5538,2023, Q1,38265602,896692,42
5379,5538,2023, Q2,12396479,296195,41
5380,5871,2011, Q4,3000293556,115281788,26
5381,5871,2012, Q1,15816860865,418310333,37
5382,5871,2012, Q2,11108389190,257250847,43
5383,5871,2012, Q3,18112657424,366639653,49
5384,5871,2012, Q4,30181807915,525463322,57
5385,5871,2013, Q1,32461683253,418007557,77
5386,5871,2013, Q2,40350461938,490352114,82
5387,5871,2013, Q3,55807687626,806629106,69
5388,5871,2013, Q4,45295403331,596910051,75
5389,5871,2014, Q1,29379819949,392218590,74
5390,5871,2014, Q2,21669724258,293174873,73
5391,5871,2014, Q3,35223679505,451603738,77
5392,5871,2014, Q4,17510288615,228807833,76
5393,5871,2015, Q1,14351455359,185898565,77
5394,5871,2015, Q2,20811100733,261956139,79
5395,5871,2015, Q3,21887144507,372587012,58
5396,5871,2015, Q4,16886269010,289579473,58
5397,5871,2016, Q1,11861192461,220549939,53
5398,5871,2016, Q2,11618506131,224757207,51
5399,5871,2016, Q3,10416986371,190888388,54
5400,5871,2016, Q4,7312941231,134476897,54
5401,5871,2017, Q1,20189023501,307818821,65
5402,5871,2017, Q2,29843858111,382106859,78
5403,5871,2017, Q3,25534110949,310148434,82
5404,5871,2017, Q4,38683410368,469538821,82
5405,5871,2018, Q1,36008860303,366758348,98
5406,5871,2018, Q2,29715748034,279427186,106
5407,5871,2018, Q3,24699615718,242810541,101
5408,5871,2018, Q4,23610467073,253479728,93
5409,5871,2019, Q1,19742402373,175838340,112
5410,5871,2019, Q2,23256173175,186527329,124
5411,5871,2019, Q3,24026145845,185652055,129
5412,5871,2019, Q4,25494703122,187380925,136
5413,5871,2020, Q1,41768355279,379508730,110
5414,5871,2020, Q2,35575868988,320459813,111
5415,5871,2020, Q3,29320278058,227362526,128
5416,5871,2020, Q4,34698677171,227019990,152
5417,5871,2021, Q1,34887329503,199721547,174
5418,5871,2021, Q2,45015902798,224514875,200
5419,5871,2021, Q3,55918535305,233593541,239
5420,5871,2021, Q4,49527045851,198672330,249
5421,5871,2022, Q1,43392848058,171823387,252
5422,5871,2022, Q2,58761684867,266317441,220
5423,5871,2022, Q3,61780211306,311869124,198
5424,5871,2022, Q4,72680413989,397732382,182
5425,5871,2023, Q1,51285479920,223945676,229
5426,5871,2023, Q2,9033728252,39979676,225
5427,5876,2018, Q4,14254609462,367278780,38
5428,5876,2019, Q1,41080977996,897101194,45
5429,5876,2019, Q2,19622603022,366162757,53
5430,5876,2019, Q3,33423326722,635321166,52
5431,5876,2019, Q4,15631187548,302992287,51
5432,5876,2020, Q1,17509058786,384569861,45
5433,5876,2020, Q2,13769350401,319360258,43
5434,5876,2020, Q3,12248276850,286298254,42
5435,5876,2020, Q4,10356293561,263390335,39
5436,5876,2021, Q1,12167919552,302418783,40
5437,5876,2021, Q2,13789349828,316146087,43
5438,5876,2021, Q3,10257468475,234726413,43
5439,5876,2021, Q4,7892180936,172563589,45
5440,5876,2022, Q1,12608645006,262293834,48
5441,5876,2022, Q2,17601271730,347471598,50
5442,5876,2022, Q3,14067235171,282126732,49
5443,5876,2022, Q4,17418378900,375873079,46
5444,5876,2023, Q1,10127084027,218080858,46
5445,5876,2023, Q2,1998923439,42855625,46
5446,5880,2011, Q4,2922483076,160294649,18
5447,5880,2012, Q1,6503136828,348392627,18
5448,5880,2012, Q2,4981683535,285397170,17
5449,5880,2012, Q3,10489932291,621611476,16
5450,5880,2012, Q4,7434286456,468978428,15
5451,5880,2013, Q1,8135509321,482587767,16
5452,5880,2013, Q2,8139141093,481930486,16
5453,5880,2013, Q3,9861183916,597299397,16
5454,5880,2013, Q4,7280714496,445797219,16
5455,5880,2014, Q1,5735822276,353804713,16
5456,5880,2014, Q2,5810353592,352392688,16
5457,5880,2014, Q3,10602292566,617097084,17
5458,5880,2014, Q4,6292956001,389451876,16
5459,5880,2015, Q1,10497115444,655212804,16
5460,5880,2015, Q2,13599928870,835677787,16
5461,5880,2015, Q3,11650684648,796286102,14
5462,5880,2015, Q4,6965749554,494700089,14
5463,5880,2016, Q1,6930959063,501695767,13
5464,5880,2016, Q2,6780003987,480426021,14
5465,5880,2016, Q3,9843064569,680338815,14
5466,5880,2016, Q4,7996000256,574818816,13
5467,5880,2017, Q1,9418229513,642826083,14
5468,5880,2017, Q2,10378430752,666798992,15
5469,5880,2017, Q3,12886139567,798661375,16
5470,5880,2017, Q4,9310931450,570659932,16
5471,5880,2018, Q1,10963837101,645183246,16
5472,5880,2018, Q2,13624325215,774260891,17
5473,5880,2018, Q3,13330339456,728022008,18
5474,5880,2018, Q4,10346572803,585855137,17
5475,5880,2019, Q1,9912100179,531315628,18
5476,5880,2019, Q2,14124969277,700031710,20
5477,5880,2019, Q3,12983980734,634894935,20
5478,5880,2019, Q4,11499204928,553497101,20
5479,5880,2020, Q1,24941543095,1298129849,19
5480,5880,2020, Q2,20263483932,1014224483,19
5481,5880,2020, Q3,18322175046,888218523,20
5482,5880,2020, Q4,12145169551,607846569,19
5483,5880,2021, Q1,15650677602,777149371,20
5484,5880,2021, Q2,16620123835,791887951,20
5485,5880,2021, Q3,16678906169,765603060,21
5486,5880,2021, Q4,16779108408,711399906,23
5487,5880,2022, Q1,24137454950,892261689,27
5488,5880,2022, Q2,29475219834,1059669249,27
5489,5880,2022, Q3,20893518562,776950506,26
5490,5880,2022, Q4,18566937469,722944657,25
5491,5880,2023, Q1,13856614241,525313559,26
5492,5880,2023, Q2,3142023600,118495429,26
5493,5907,2012, Q2,2408327312,20462781,117
5494,5907,2012, Q3,1876629418,19488550,96
5495,5907,2012, Q4,1205184050,15141959,79
5496,5907,2013, Q1,401648890,5198685,77
5497,5907,2013, Q2,522182813,8230876,63
5498,5907,2013, Q3,543733625,9062704,59
5499,5907,2013, Q4,869095671,13620878,63
5500,5907,2014, Q1,443743854,7579970,58
5501,5907,2014, Q2,4698091317,72931658,64
5502,5907,2014, Q3,5679010943,84990678,66
5503,5907,2014, Q4,2800522408,46949134,59
5504,5907,2015, Q1,1568068799,29537890,53
5505,5907,2015, Q2,1775280801,31797782,55
5506,5907,2015, Q3,2039841658,55808162,36
5507,5907,2015, Q4,2874638631,83230675,34
5508,5907,2016, Q1,1160297650,46936624,24
5509,5907,2016, Q2,758942677,31958076,23
5510,5907,2016, Q3,428596498,17310672,24
5511,5907,2016, Q4,218613854,9758945,22
5512,5907,2017, Q1,450170139,18671788,24
5513,5907,2017, Q2,760720010,30229076,25
5514,5907,2017, Q3,372462257,15609463,23
5515,5907,2017, Q4,250777276,11365136,22
5516,5907,2018, Q1,284444596,12393247,22
5517,5907,2018, Q2,4264871457,131763535,32
5518,5907,2018, Q3,2267006669,69940427,32
5519,5907,2018, Q4,3882224480,117926330,32
5520,5907,2019, Q1,2412016741,69072586,34
5521,5907,2019, Q2,1645436567,49218758,33
5522,5907,2019, Q3,883851233,27318908,32
5523,5907,2019, Q4,609248409,20759944,29
5524,5907,2020, Q1,546215778,25817113,21
5525,5907,2020, Q2,454868768,19128947,23
5526,5907,2020, Q3,380324400,15676635,24
5527,5907,2020, Q4,209125575,9562955,21
5528,5907,2021, Q1,231043335,11448830,20
5529,5907,2021, Q2,930538451,42070273,22
5530,5907,2021, Q3,764039670,34080563,22
5531,5907,2021, Q4,129474657,7059182,18
5532,5907,2022, Q1,86606127,4999398,17
5533,5907,2022, Q2,76047196,4643512,16
5534,5907,2022, Q3,148337322,10206992,14
5535,5907,2022, Q4,493263364,29363628,16
5536,5907,2023, Q1,538742688,31281945,17
5537,5907,2023, Q2,55523114,3627341,15
5538,6108,2017, Q1,2989599302,100274708,29
5539,6108,2017, Q2,2821368190,89608279,31
5540,6108,2017, Q3,5455242707,173592754,31
5541,6108,2017, Q4,1910612667,66445131,28
5542,6108,2018, Q1,732469254,27353531,26
5543,6108,2018, Q2,814212493,35168364,23
5544,6108,2018, Q3,1740728239,67087297,25
5545,6108,2018, Q4,858226282,31853364,26
5546,6108,2019, Q1,781433919,28409791,27
5547,6108,2019, Q2,2386368093,78099850,30
5548,6108,2019, Q3,1193863495,41883835,28
5549,6108,2019, Q4,345356527,13144807,26
5550,6108,2020, Q1,540738304,24779230,21
5551,6108,2020, Q2,525437777,24421123,21
5552,6108,2020, Q3,626947579,28510227,21
5553,6108,2020, Q4,315232861,15220427,20
5554,6108,2021, Q1,923150030,41865057,22
5555,6108,2021, Q2,622777378,30106757,20
5556,6108,2021, Q3,2352660845,100226413,23
5557,6108,2021, Q4,656920190,30779750,21
5558,6108,2022, Q1,764918833,36055459,21
5559,6108,2022, Q2,302644680,15778342,19
5560,6108,2022, Q3,217512297,12756731,17
5561,6108,2022, Q4,68732253,4183376,16
5562,6108,2023, Q1,88867713,5239647,16
5563,6108,2023, Q2,25371375,1452805,17
5564,6139,2006, Q1,3115592505,50154491,62
5565,6139,2006, Q2,2469563855,43749102,56
5566,6139,2006, Q3,1354387155,32365883,41
5567,6139,2006, Q4,2879826532,58856574,48
5568,6139,2007, Q1,3054408864,55549593,54
5569,6139,2007, Q2,3832588879,66068178,58
5570,6139,2007, Q3,3868176934,71822819,53
5571,6139,2007, Q4,1930457764,47912013,40
5572,6139,2008, Q1,1404593452,37473407,37
5573,6139,2008, Q2,1137356027,26201691,43
5574,6139,2008, Q3,580740557,17177469,33
5575,6139,2008, Q4,327479041,16050706,20
5576,6139,2009, Q1,225913676,11087230,20
5577,6139,2009, Q2,1060706326,35517465,29
5578,6139,2009, Q3,536888072,19525427,27
5579,6139,2009, Q4,3184538201,81008475,39
5580,6139,2010, Q1,1455389355,39203275,37
5581,6139,2010, Q2,930465042,26753083,34
5582,6139,2010, Q3,761060108,23189902,32
5583,6139,2010, Q4,744591208,24157699,30
5584,6139,2011, Q1,1541730672,45676197,33
5585,6139,2011, Q2,1950780377,52569929,37
5586,6139,2011, Q3,900091064,28916541,31
5587,6139,2011, Q4,208155578,8170735,25
5588,6139,2012, Q1,761270947,23874781,31
5589,6139,2012, Q2,378874125,11574130,32
5590,6139,2012, Q3,347743037,11690728,29
5591,6139,2012, Q4,203675081,7501345,27
5592,6139,2013, Q1,152009663,5449970,27
5593,6139,2013, Q2,215432700,7510730,28
5594,6139,2013, Q3,416766636,14816978,28
5595,6139,2013, Q4,727620133,24202588,30
5596,6139,2014, Q1,281968771,10019999,28
5597,6139,2014, Q2,328437876,12231596,26
5598,6139,2014, Q3,227727150,8726343,26
5599,6139,2014, Q4,125300246,5089775,24
5600,6139,2015, Q1,159160046,6644732,23
5601,6139,2015, Q2,140302044,6342792,22
5602,6139,2015, Q3,95080391,5432795,17
5603,6139,2015, Q4,160506388,8761814,18
5604,6139,2016, Q1,7796297455,229135243,34
5605,6139,2016, Q2,8031758332,272754614,29
5606,6139,2016, Q3,4285988743,156020777,27
5607,6139,2016, Q4,5951820359,191804447,31
5608,6139,2017, Q1,12027688648,323468562,37
5609,6139,2017, Q2,3862791177,112029106,34
5610,6139,2017, Q3,5174777797,142829265,36
5611,6139,2017, Q4,5944811558,160237185,37
5612,6139,2018, Q1,3672844441,101393547,36
5613,6139,2018, Q2,3346295288,91399587,36
5614,6139,2018, Q3,1229161201,37620729,32
5615,6139,2018, Q4,347393763,12981034,26
5616,6139,2019, Q1,472217405,16757671,28
5617,6139,2019, Q2,558450109,19519448,28
5618,6139,2019, Q3,301457432,11260493,26
5619,6139,2019, Q4,2419203025,79835192,30
5620,6139,2020, Q1,1521968655,52550610,28
5621,6139,2020, Q2,1306819013,49867077,26
5622,6139,2020, Q3,5047851845,159257107,31
5623,6139,2020, Q4,930519393,33366452,27
5624,6139,2021, Q1,3837338610,119137194,32
5625,6139,2021, Q2,2696221916,83649810,32
5626,6139,2021, Q3,1457260510,45923856,31
5627,6139,2021, Q4,1024317021,34206710,29
5628,6139,2022, Q1,1271784864,40469155,31
5629,6139,2022, Q2,1602690157,50127984,31
5630,6139,2022, Q3,868056846,28058715,30
5631,6139,2022, Q4,3228128702,93025431,34
5632,6139,2023, Q1,5669940175,129934803,43
5633,6139,2023, Q2,1675545662,35533277,47
5634,6191,2017, Q1,2933159184,223351824,13
5635,6191,2017, Q2,1127066290,95870236,11
5636,6191,2017, Q3,2527720870,201652003,12
5637,6191,2017, Q4,3731815631,268870374,13
5638,6191,2018, Q1,1077453065,83972378,12
5639,6191,2018, Q2,6359227386,407388825,15
5640,6191,2018, Q3,5080523134,320539740,15
5641,6191,2018, Q4,1518715375,120129769,12
5642,6191,2019, Q1,1302403822,95359594,13
5643,6191,2019, Q2,3181952879,218893071,14
5644,6191,2019, Q3,5334782273,317739187,16
5645,6191,2019, Q4,2614045527,152397982,17
5646,6191,2020, Q1,2128254537,149731563,14
5647,6191,2020, Q2,2604855784,183894933,14
5648,6191,2020, Q3,17822408535,915717604,19
5649,6191,2020, Q4,22765097660,945064972,24
5650,6191,2021, Q1,21916851940,777678774,28
5651,6191,2021, Q2,22508473605,684062084,32
5652,6191,2021, Q3,20114737219,566986014,35
5653,6191,2021, Q4,13047960302,346694121,37
5654,6191,2022, Q1,3691368481,103344204,35
5655,6191,2022, Q2,6397096377,195252713,32
5656,6191,2022, Q3,2304378125,81587739,28
5657,6191,2022, Q4,2145955354,75946399,28
5658,6191,2023, Q1,2977168663,94235383,31
5659,6191,2023, Q2,1351621602,39863002,33
5660,6192,2023, Q1,593784751,8031753,73
5661,6192,2023, Q2,346513190,4605634,75
5662,6196,2006, Q1,1461527209,45327416,32
5663,6196,2006, Q2,1119595007,35403516,31
5664,6196,2006, Q3,879414071,33269816,26
5665,6196,2006, Q4,1356211115,53280199,25
5666,6196,2007, Q1,1759630404,61221300,28
5667,6196,2007, Q2,921557963,35431140,26
5668,6196,2007, Q3,4866735150,162353180,29
5669,6196,2007, Q4,719581543,31505371,22
5670,6196,2008, Q1,331179715,19781078,16
5671,6196,2008, Q2,654572682,33375421,19
5672,6196,2008, Q3,384403802,24243834,15
5673,6196,2008, Q4,146421574,16027882,9
5674,6196,2009, Q1,211585128,24029190,8
5675,6196,2009, Q2,847375685,67062981,12
5676,6196,2009, Q3,834408106,59622927,13
5677,6196,2009, Q4,3061685472,179746533,17
5678,6196,2010, Q1,1427068872,81811985,17
5679,6196,2010, Q2,1180294676,69832343,16
5680,6196,2010, Q3,1091651326,65468934,16
5681,6196,2010, Q4,1476929534,83363706,17
5682,6196,2011, Q1,4702063231,218777988,21
5683,6196,2011, Q2,3577341383,159564311,22
5684,6196,2011, Q3,4822263882,199696649,24
5685,6196,2011, Q4,1213249906,65663312,18
5686,6196,2012, Q1,3572152468,158546066,22
5687,6196,2012, Q2,888585677,44775145,19
5688,6196,2012, Q3,674105136,36009614,18
5689,6196,2012, Q4,580114780,34473620,16
5690,6196,2013, Q1,2216922841,115524650,19
5691,6196,2013, Q2,2482474503,119910420,20
5692,6196,2013, Q3,659362854,37262895,17
5693,6196,2013, Q4,710824815,39962442,17
5694,6196,2014, Q1,3796408140,177453698,21
5695,6196,2014, Q2,5264312359,215760599,24
5696,6196,2014, Q3,3366216767,140987986,23
5697,6196,2014, Q4,1034400400,45667388,22
5698,6196,2015, Q1,3191763788,118301024,26
5699,6196,2015, Q2,2377823047,84459838,28
5700,6196,2015, Q3,589980451,28798759,20
5701,6196,2015, Q4,1409818888,59156805,23
5702,6196,2016, Q1,1580074687,61803489,25
5703,6196,2016, Q2,1974488317,70720331,27
5704,6196,2016, Q3,2277563948,78265059,29
5705,6196,2016, Q4,777323694,28528624,27
5706,6196,2017, Q1,4647359322,136468841,34
5707,6196,2017, Q2,10008972409,243642730,41
5708,6196,2017, Q3,5220720565,133784095,39
5709,6196,2017, Q4,3888058952,97690088,39
5710,6196,2018, Q1,6226366081,142577009,43
5711,6196,2018, Q2,8852138479,135025085,65
5712,6196,2018, Q3,2402828133,36010783,66
5713,6196,2018, Q4,1551921587,31104280,49
5714,6196,2019, Q1,1559054684,29294808,53
5715,6196,2019, Q2,1986814467,36116342,55
5716,6196,2019, Q3,1344509651,26064236,51
5717,6196,2019, Q4,27780106191,372154346,74
5718,6196,2020, Q1,10805797221,139896387,77
5719,6196,2020, Q2,15562321069,203360127,76
5720,6196,2020, Q3,45985820139,416047621,110
5721,6196,2020, Q4,14354067541,128731186,111
5722,6196,2021, Q1,17616750146,145857479,120
5723,6196,2021, Q2,8407194095,73956518,113
5724,6196,2021, Q3,11405954516,96751713,117
5725,6196,2021, Q4,60439961841,392233461,154
5726,6196,2022, Q1,33085335662,193317459,171
5727,6196,2022, Q2,6244349734,48287857,129
5728,6196,2022, Q3,5635769321,48485650,116
5729,6196,2022, Q4,8152703422,69755149,116
5730,6196,2023, Q1,6668432414,51764372,128
5731,6196,2023, Q2,1785595620,13486467,132
5732,6197,2017, Q1,4783754534,135230883,35
5733,6197,2017, Q2,1639617505,51897131,31
5734,6197,2017, Q3,1241609762,42181540,29
5735,6197,2017, Q4,729593553,21837238,33
5736,6197,2018, Q1,484313258,16202936,29
5737,6197,2018, Q2,345575715,12081533,28
5738,6197,2018, Q3,241402883,9259414,26
5739,6197,2018, Q4,887178000,31996578,27
5740,6197,2019, Q1,346072445,12266090,28
5741,6197,2019, Q2,806225239,25301019,31
5742,6197,2019, Q3,490453377,16186125,30
5743,6197,2019, Q4,1704151383,50882935,33
5744,6197,2020, Q1,756207383,27536277,27
5745,6197,2020, Q2,1391318555,42981893,32
5746,6197,2020, Q3,3943186311,106679418,36
5747,6197,2020, Q4,1768271467,48558794,36
5748,6197,2021, Q1,2674502516,67370637,39
5749,6197,2021, Q2,1642713046,41224812,39
5750,6197,2021, Q3,395252182,10959674,36
5751,6197,2021, Q4,806550511,20603444,39
5752,6197,2022, Q1,4159243909,90778924,45
5753,6197,2022, Q2,700497824,17800453,39
5754,6197,2022, Q3,653853933,17401787,37
5755,6197,2022, Q4,567615656,14515549,39
5756,6197,2023, Q1,1085918720,24451386,44
5757,6197,2023, Q2,2035551891,37875565,53
5758,6205,2017, Q1,5018332151,126341070,39
5759,6205,2017, Q2,2947509693,73749811,39
5760,6205,2017, Q3,973510892,26491350,36
5761,6205,2017, Q4,436903782,13175902,33
5762,6205,2018, Q1,147837771,5029252,29
5763,6205,2018, Q2,94320824,3387364,27
5764,6205,2018, Q3,83733132,3277072,25
5765,6205,2018, Q4,74661886,3478201,21
5766,6205,2019, Q1,146759706,5635441,26
5767,6205,2019, Q2,90945405,3256197,27
5768,6205,2019, Q3,69172721,2669484,25
5769,6205,2019, Q4,75364486,2966963,25
5770,6205,2020, Q1,54121064,2459606,22
5771,6205,2020, Q2,986072977,28460779,34
5772,6205,2020, Q3,1770908598,47882304,36
5773,6205,2020, Q4,5935281482,127049716,46
5774,6205,2021, Q1,2646883451,56597158,46
5775,6205,2021, Q2,744915116,21085081,35
5776,6205,2021, Q3,287305231,8953992,32
5777,6205,2021, Q4,10803324905,180633362,59
5778,6205,2022, Q1,31836433228,380189273,83
5779,6205,2022, Q2,12123314584,148815265,81
5780,6205,2022, Q3,9304530222,122473803,75
5781,6205,2022, Q4,16800872347,207360108,81
5782,6205,2023, Q1,13989496254,160527108,87
5783,6205,2023, Q2,1761841856,22694795,77
5784,6214,2010, Q4,179708891,3846642,46
5785,6214,2011, Q1,1546587392,36179922,42
5786,6214,2011, Q2,1320583887,31573884,41
5787,6214,2011, Q3,778526768,21170666,36
5788,6214,2011, Q4,523160932,16165500,32
5789,6214,2012, Q1,477685975,14599929,32
5790,6214,2012, Q2,328287502,10638413,30
5791,6214,2012, Q3,281191956,9287129,30
5792,6214,2012, Q4,555979517,17006979,32
5793,6214,2013, Q1,713228590,20266239,35
5794,6214,2013, Q2,556212452,15465496,35
5795,6214,2013, Q3,5975611835,131671834,45
5796,6214,2013, Q4,15443243416,255391348,60
5797,6214,2014, Q1,12828085336,183215357,70
5798,6214,2014, Q2,6614387678,107444489,61
5799,6214,2014, Q3,7675889059,142077068,54
5800,6214,2014, Q4,8719051754,157541608,55
5801,6214,2015, Q1,5149234595,88526295,58
5802,6214,2015, Q2,30532840503,414754893,73
5803,6214,2015, Q3,12806534327,221984727,57
5804,6214,2015, Q4,10888338314,179782397,60
5805,6214,2016, Q1,2789208410,50645728,55
5806,6214,2016, Q2,1688372886,30404016,55
5807,6214,2016, Q3,2012520653,37289973,53
5808,6214,2016, Q4,3784665069,68086787,55
5809,6214,2017, Q1,4571774614,71924007,63
5810,6214,2017, Q2,2479442542,39713387,62
5811,6214,2017, Q3,2130145510,35876604,59
5812,6214,2017, Q4,2132896150,35831504,59
5813,6214,2018, Q1,2335836234,38275453,61
5814,6214,2018, Q2,2181787041,33453609,65
5815,6214,2018, Q3,1741496150,27179264,64
5816,6214,2018, Q4,1390019299,22422174,61
5817,6214,2019, Q1,1907894537,29288616,65
5818,6214,2019, Q2,3386468450,46861040,72
5819,6214,2019, Q3,2259699911,30631022,73
5820,6214,2019, Q4,1758467278,23598511,74
5821,6214,2020, Q1,3833130837,49651213,77
5822,6214,2020, Q2,3999825940,50486891,79
5823,6214,2020, Q3,5234732650,62163096,84
5824,6214,2020, Q4,2240613083,26438904,84
5825,6214,2021, Q1,2398241187,27811934,86
5826,6214,2021, Q2,2449863606,27652129,88
5827,6214,2021, Q3,2370738003,27002058,87
5828,6214,2021, Q4,1446978083,16892029,85
5829,6214,2022, Q1,1473093406,17841492,82
5830,6214,2022, Q2,1097995682,14115241,77
5831,6214,2022, Q3,653663776,9146328,71
5832,6214,2022, Q4,2114676591,31239237,67
5833,6214,2023, Q1,1234200593,16236437,76
5834,6214,2023, Q2,503546183,6260331,80
5835,6224,2017, Q1,655510431,10874208,60
5836,6224,2017, Q2,1235188855,19742096,62
5837,6224,2017, Q3,1085888104,18601227,58
5838,6224,2017, Q4,338653396,6078570,55
5839,6224,2018, Q1,2110905642,33182199,63
5840,6224,2018, Q2,3240249114,46418789,69
5841,6224,2018, Q3,1122660891,17151570,65
5842,6224,2018, Q4,518836624,9687901,53
5843,6224,2019, Q1,293245699,5274457,55
5844,6224,2019, Q2,851144939,14756519,57
5845,6224,2019, Q3,3726900470,56682401,65
5846,6224,2019, Q4,2513329765,36366573,69
5847,6224,2020, Q1,1012052110,16683811,60
5848,6224,2020, Q2,2045405780,32172147,63
5849,6224,2020, Q3,4676511074,59788411,78
5850,6224,2020, Q4,9362535271,99083855,94
5851,6224,2021, Q1,17192721239,142731216,120
5852,6224,2021, Q2,15230010141,120704664,126
5853,6224,2021, Q3,29750547563,192245229,154
5854,6224,2021, Q4,10488301134,82338269,127
5855,6224,2022, Q1,2440169480,21913936,111
5856,6224,2022, Q2,1319263823,15728521,83
5857,6224,2022, Q3,803672242,12879782,62
5858,6224,2022, Q4,645329248,11156910,57
5859,6224,2023, Q1,845881616,12855770,65
5860,6224,2023, Q2,252654927,3786538,66
5861,6257,2006, Q1,3984756306,183815340,21
5862,6257,2006, Q2,6204754392,275463460,22
